time_ms soma_mV ais_mV
18.000000 -72.761108 -72.760429
18.025000 -72.761062 -72.760383
18.050000 -72.761016 -72.760337
18.075000 -72.760970 -72.760291
18.100000 -72.760924 -72.760245
18.125000 -72.760878 -72.760199
18.150000 -72.760832 -72.760153
18.175000 -72.760787 -72.760107
18.200000 -72.760741 -72.760062
18.225000 -72.760695 -72.760016
18.250000 -72.760649 -72.759970
18.275000 -72.760603 -72.759924
18.300000 -72.760557 -72.759878
18.325000 -72.760512 -72.759832
18.350000 -72.760466 -72.759786
18.375000 -72.760420 -72.759741
18.400000 -72.760374 -72.759695
18.425000 -72.760328 -72.759649
18.450000 -72.760282 -72.759603
18.475000 -72.760237 -72.759557
18.500000 -72.760191 -72.759512
18.525000 -72.760145 -72.759466
18.550000 -72.760099 -72.759420
18.575000 -72.760054 -72.759374
18.600000 -72.760008 -72.759328
18.625000 -72.759962 -72.759283
18.650000 -72.759916 -72.759237
18.675000 -72.759871 -72.759191
18.700000 -72.759825 -72.759145
18.725000 -72.759779 -72.759100
18.750000 -72.759733 -72.759054
18.775000 -72.759688 -72.759008
18.800000 -72.759642 -72.758963
18.825000 -72.759596 -72.758917
18.850000 -72.759550 -72.758871
18.875000 -72.759505 -72.758825
18.900000 -72.759459 -72.758780
18.925000 -72.759413 -72.758734
18.950000 -72.759368 -72.758688
18.975000 -72.759322 -72.758643
19.000000 -72.759276 -72.758597
19.025000 -72.759231 -72.758551
19.050000 -72.759185 -72.758506
19.075000 -72.759139 -72.758460
19.100000 -72.759094 -72.758414
19.125000 -72.759048 -72.758369
19.150000 -72.759002 -72.758323
19.175000 -72.758957 -72.758277
19.200000 -72.758911 -72.758232
19.225000 -72.758866 -72.758186
19.250000 -72.758820 -72.758140
19.275000 -72.758774 -72.758095
19.300000 -72.758729 -72.758049
19.325000 -72.758683 -72.758004
19.350000 -72.758638 -72.757958
19.375000 -72.758592 -72.757912
19.400000 -72.758546 -72.757867
19.425000 -72.758501 -72.757821
19.450000 -72.758455 -72.757776
19.475000 -72.758410 -72.757730
19.500000 -72.758364 -72.757685
19.525000 -72.758319 -72.757639
19.550000 -72.758273 -72.757593
19.575000 -72.758228 -72.757548
19.600000 -72.758182 -72.757502
19.625000 -72.758137 -72.757457
19.650000 -72.758091 -72.757411
19.675000 -72.758045 -72.757366
19.700000 -72.758000 -72.757320
19.725000 -72.757954 -72.757275
19.750000 -72.757909 -72.757229
19.775000 -72.757863 -72.757184
19.800000 -72.757818 -72.757138
19.825000 -72.757773 -72.757093
19.850000 -72.757727 -72.757047
19.875000 -72.757682 -72.757002
19.900000 -72.757636 -72.756956
19.925000 -72.757591 -72.756911
19.950000 -72.757545 -72.756865
19.975000 -72.757500 -72.756820
20.000000 -72.757454 -72.756774
20.025000 -72.757409 -72.756729
20.050000 -72.757363 -72.756684
20.075000 -72.757318 -72.756638
20.100000 -72.757273 -72.756593
20.125000 -72.757227 -72.756547
20.150000 -72.757182 -72.756502
20.175000 -72.757136 -72.756456
20.200000 -72.757091 -72.756411
20.225000 -72.757046 -72.756366
20.250000 -72.757000 -72.756320
20.275000 -72.756955 -72.756275
20.300000 -72.756909 -72.756229
20.325000 -72.756864 -72.756184
20.350000 -72.756819 -72.756139
20.375000 -72.756773 -72.756093
20.400000 -72.756728 -72.756048
20.425000 -72.756683 -72.756003
20.450000 -72.756637 -72.755957
