neuron_id,neuron_name,archive,note,age_scale,gender,age_classification,brain_region,cell_type,species,strain,scientific_name,stain,experiment_condition,protocol,slicing_direction,reconstruction_software,objective_type,original_format,domain,attributes,magnification,upload_date,deposition_date,shrinkage_reported,shrinkage_corrected,reported_value,reported_xy,reported_z,corrected_value,corrected_xy,corrected_z,soma_surface,surface,volume,slicing_thickness,min_age,max_age,min_weight,max_weight,png_url,reference_pmid,reference_doi,physical_Integrity,_links,swc_source_url,swc_standardized_url,neuron_page_url,species_score,quality_score,suitability_score
88137,D-27-S5D-AN5,Cox,Third instar. The number after AN in the file name indicates the identity of distinct animals,Day,Male/Female,larval,peripheral nervous system; abdominal; segment 5; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaD,drosophila melanogaster,"GAL4[221],UAS-mCD8::GFP (x) UAS-Trio GEF2",,green fluorescent protein,Trio GEF2 overexpression,in vivo,whole mount,Neuromantic,oil,Neuromantic.swc,"Dendrites, Soma, No Axon","Diameter, 3D, Angles",40,2018-08-02,2018-03-18,Not Reported,,,,,,,,47.254,16332.6,8166.72,Not applicable,4.0,5.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Cox/D-27-S5D-AN5.png,22442703,10.1371/journal.pone.0033634,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/88137""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/88137""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/88137""}}",https://neuromorpho.org/dableFiles/cox/Source-Version/D-27-S5D-AN5.swc,https://neuromorpho.org/dableFiles/cox/CNG%20version/D-27-S5D-AN5.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=D-27-S5D-AN5,0,3,3
88178,E-27-S5D-AN5,Cox,Third instar. The number after AN in the file name indicates the identity of distinct animals,Day,Male/Female,larval,peripheral nervous system; abdominal; segment 5; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,"GAL4[221],UAS-mCD8::GFP (x) UAS-Trio-IR",,green fluorescent protein,Trio RNAi (IR) knockdown,in vivo,whole mount,Neuromantic,oil,Neuromantic.swc,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",40,2018-08-02,2018-03-18,Not Reported,,,,,,,,353.76,15479.7,7739.87,Not applicable,4.0,5.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Cox/E-27-S5D-AN5.png,22442703,10.1371/journal.pone.0033634,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/88178""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/88178""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/88178""}}",https://neuromorpho.org/dableFiles/cox/Source-Version/E-27-S5D-AN5.swc,https://neuromorpho.org/dableFiles/cox/CNG%20version/E-27-S5D-AN5.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=E-27-S5D-AN5,0,3,3
88179,E-29-S5D-AN7,Cox,Third instar. The number after AN in the file name indicates the identity of distinct animals,Day,Male/Female,larval,peripheral nervous system; abdominal; segment 5; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,"GAL4[221],UAS-mCD8::GFP (x) UAS-Trio-IR",,green fluorescent protein,Trio RNAi (IR) knockdown,in vivo,whole mount,Neuromantic,oil,Neuromantic.swc,"Dendrites, Soma, No Axon","Diameter, 2D, Angles",40,2018-08-02,2018-03-18,Not Reported,,,,,,,,151.978,13199.5,6600.27,Not applicable,4.0,5.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Cox/E-29-S5D-AN7.png,22442703,10.1371/journal.pone.0033634,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/88179""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/88179""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/88179""}}",https://neuromorpho.org/dableFiles/cox/Source-Version/E-29-S5D-AN7.swc,https://neuromorpho.org/dableFiles/cox/CNG%20version/E-29-S5D-AN7.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=E-29-S5D-AN7,0,3,3
88180,E-31-S5D-AN1,Cox,Third instar. The number after AN in the file name indicates the identity of distinct animals,Day,Male/Female,larval,peripheral nervous system; abdominal; segment 5; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,"GAL4[221],UAS-mCD8::GFP (x) UAS-Trio-IR",,green fluorescent protein,Trio RNAi (IR) knockdown,in vivo,whole mount,Neuromantic,oil,Neuromantic.swc,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",40,2018-08-02,2018-03-18,Not Reported,,,,,,,,63.7021,16766.5,8383.27,Not applicable,4.0,5.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Cox/E-31-S5D-AN1.png,22442703,10.1371/journal.pone.0033634,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/88180""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/88180""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/88180""}}",https://neuromorpho.org/dableFiles/cox/Source-Version/E-31-S5D-AN1.swc,https://neuromorpho.org/dableFiles/cox/CNG%20version/E-31-S5D-AN1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=E-31-S5D-AN1,0,3,3
88183,E-21-S6D-AN5,Cox,Third instar. The number after AN in the file name indicates the identity of distinct animals,Day,Male/Female,larval,peripheral nervous system; abdominal; segment 6; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,"GAL4[221],UAS-mCD8::GFP (x) UAS-Trio-IR",,green fluorescent protein,Trio RNAi (IR) knockdown,in vivo,whole mount,Neuromantic,oil,Neuromantic.swc,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",40,2018-08-02,2018-03-18,Not Reported,,,,,,,,99.8919,14914.2,7457.08,Not applicable,4.0,5.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Cox/E-21-S6D-AN5.png,22442703,10.1371/journal.pone.0033634,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/88183""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/88183""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/88183""}}",https://neuromorpho.org/dableFiles/cox/Source-Version/E-21-S6D-AN5.swc,https://neuromorpho.org/dableFiles/cox/CNG%20version/E-21-S6D-AN5.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=E-21-S6D-AN5,0,3,3
88181,E-38-S5D-AN8,Cox,Third instar. The number after AN in the file name indicates the identity of distinct animals,Day,Male/Female,larval,peripheral nervous system; abdominal; segment 5; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,"GAL4[221],UAS-mCD8::GFP (x) UAS-Trio-IR",,green fluorescent protein,Trio RNAi (IR) knockdown,in vivo,whole mount,Neuromantic,oil,Neuromantic.swc,"Dendrites, Soma, No Axon","No Diameter, 2D, Angles",40,2018-08-02,2018-03-18,Not Reported,,,,,,,,881.308,16053.0,8026.52,Not applicable,4.0,5.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Cox/E-38-S5D-AN8.png,22442703,10.1371/journal.pone.0033634,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/88181""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/88181""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/88181""}}",https://neuromorpho.org/dableFiles/cox/Source-Version/E-38-S5D-AN8.swc,https://neuromorpho.org/dableFiles/cox/CNG%20version/E-38-S5D-AN8.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=E-38-S5D-AN8,0,3,3
88167,D-21-S5D-AN5_1,Cox,Third instar. The number after AN in the file name indicates the identity of distinct animals,Day,Male/Female,larval,peripheral nervous system; abdominal; segment 5; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaD,drosophila melanogaster,"GAL4[221],UAS-mCD8::GFP (x) UAS-Trio-IR",,green fluorescent protein,Trio RNAi (IR) knockdown,in vivo,whole mount,Neuromantic,oil,Neuromantic.swc,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",40,2018-08-02,2018-03-18,Not Reported,,,,,,,,1266.8,18094.3,9047.13,Not applicable,4.0,5.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Cox/D-21-S5D-AN5_1.png,22442703,10.1371/journal.pone.0033634,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/88167""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/88167""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/88167""}}",https://neuromorpho.org/dableFiles/cox/Source-Version/D-21-S5D-AN5_1.swc,https://neuromorpho.org/dableFiles/cox/CNG%20version/D-21-S5D-AN5_1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=D-21-S5D-AN5_1,0,3,3
88168,D-23-S5D-AN8,Cox,Third instar. The number after AN in the file name indicates the identity of distinct animals,Day,Male/Female,larval,peripheral nervous system; abdominal; segment 5; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaD,drosophila melanogaster,"GAL4[221],UAS-mCD8::GFP (x) UAS-Trio-IR",,green fluorescent protein,Trio RNAi (IR) knockdown,in vivo,whole mount,Neuromantic,oil,Neuromantic.swc,"Dendrites, Soma, No Axon","No Diameter, 2D, Angles",40,2018-08-02,2018-03-18,Not Reported,,,,,,,,61.1554,17204.3,8602.17,Not applicable,4.0,5.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Cox/D-23-S5D-AN8.png,22442703,10.1371/journal.pone.0033634,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/88168""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/88168""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/88168""}}",https://neuromorpho.org/dableFiles/cox/Source-Version/D-23-S5D-AN8.swc,https://neuromorpho.org/dableFiles/cox/CNG%20version/D-23-S5D-AN8.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=D-23-S5D-AN8,0,3,3
195534,96hrWt4_40x_20gfp_500ms_A3_headlbottomright_reseg-tif,Howard,,Day,Male/Female,larval,peripheral nervous system; abdominal; dorsal; posterior; right; segment 3,sensory; class IV,drosophila melanogaster,;;ppk-CD4-tdGFP,,green fluorescent protein,Control,in vivo,flattened,Custom,water,Custom.swc,"Dendrites, Soma, No Axon","No Diameter, 2D, Angles",40,2022-08-25,2022-08-17,Not reported,,,,,,,,77.9368,9979.3,623.706,1,4.0,4.0,Not Reported,Not Reported,,35767611,10.1126/sciadv.abn0080,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/195534""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/195534""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/195534""}}",https://neuromorpho.org/dableFiles/howard/Source-Version/96hrWt4_40x_20gfp_500ms_A3_headlbottomright_reseg-tif.swc,https://neuromorpho.org/dableFiles/howard/CNG%20version/96hrWt4_40x_20gfp_500ms_A3_headlbottomright_reseg-tif.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=96hrWt4_40x_20gfp_500ms_A3_headlbottomright_reseg-tif,0,3,3
88177,E-26-S5D-AN6,Cox,Third instar. The number after AN in the file name indicates the identity of distinct animals,Day,Male/Female,larval,peripheral nervous system; abdominal; segment 5; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,"GAL4[221],UAS-mCD8::GFP (x) UAS-Trio-IR",,green fluorescent protein,Trio RNAi (IR) knockdown,in vivo,whole mount,Neuromantic,oil,Neuromantic.swc,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",40,2018-08-02,2018-03-18,Not Reported,,,,,,,,896.868,17869.2,8934.6,Not applicable,4.0,5.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Cox/E-26-S5D-AN6.png,22442703,10.1371/journal.pone.0033634,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/88177""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/88177""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/88177""}}",https://neuromorpho.org/dableFiles/cox/Source-Version/E-26-S5D-AN6.swc,https://neuromorpho.org/dableFiles/cox/CNG%20version/E-26-S5D-AN6.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=E-26-S5D-AN6,0,3,3
88138,D-28-S5D-AN1,Cox,Third instar. The number after AN in the file name indicates the identity of distinct animals,Day,Male/Female,larval,peripheral nervous system; abdominal; segment 5; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaD,drosophila melanogaster,"GAL4[221],UAS-mCD8::GFP (x) UAS-Trio GEF2",,green fluorescent protein,Trio GEF2 overexpression,in vivo,whole mount,Neuromantic,oil,Neuromantic.swc,"Dendrites, Soma, No Axon","Diameter, 2D, Angles",40,2018-08-02,2018-03-18,Not Reported,,,,,,,,203.118,12775.0,6386.46,Not applicable,4.0,5.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Cox/D-28-S5D-AN1.png,22442703,10.1371/journal.pone.0033634,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/88138""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/88138""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/88138""}}",https://neuromorpho.org/dableFiles/cox/Source-Version/D-28-S5D-AN1.swc,https://neuromorpho.org/dableFiles/cox/CNG%20version/D-28-S5D-AN1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=D-28-S5D-AN1,0,3,3
88139,D-29-S5D-AN3,Cox,Third instar. The number after AN in the file name indicates the identity of distinct animals,Day,Male/Female,larval,peripheral nervous system; abdominal; segment 5; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaD,drosophila melanogaster,"GAL4[221],UAS-mCD8::GFP (x) UAS-Trio GEF2",,green fluorescent protein,Trio GEF2 overexpression,in vivo,whole mount,Neuromantic,oil,Neuromantic.swc,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",40,2018-08-02,2018-03-18,Not Reported,,,,,,,,113.053,14228.6,7114.29,Not applicable,4.0,5.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Cox/D-29-S5D-AN3.png,22442703,10.1371/journal.pone.0033634,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/88139""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/88139""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/88139""}}",https://neuromorpho.org/dableFiles/cox/Source-Version/D-29-S5D-AN3.swc,https://neuromorpho.org/dableFiles/cox/CNG%20version/D-29-S5D-AN3.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=D-29-S5D-AN3,0,3,3
88140,D-30-S5D-AN4,Cox,Third instar. The number after AN in the file name indicates the identity of distinct animals,Day,Male/Female,larval,peripheral nervous system; abdominal; segment 5; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaD,drosophila melanogaster,"GAL4[221],UAS-mCD8::GFP (x) UAS-Trio GEF2",,green fluorescent protein,Trio GEF2 overexpression,in vivo,whole mount,Neuromantic,oil,Neuromantic.swc,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",40,2018-08-02,2018-03-18,Not Reported,,,,,,,,817.674,14545.2,7272.61,Not applicable,4.0,5.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Cox/D-30-S5D-AN4.png,22442703,10.1371/journal.pone.0033634,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/88140""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/88140""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/88140""}}",https://neuromorpho.org/dableFiles/cox/Source-Version/D-30-S5D-AN4.swc,https://neuromorpho.org/dableFiles/cox/CNG%20version/D-30-S5D-AN4.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=D-30-S5D-AN4,0,3,3
88142,D-25-S6D-AN5_1,Cox,Third instar. The number after AN in the file name indicates the identity of distinct animals,Day,Male/Female,larval,peripheral nervous system; abdominal; segment 6; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaD,drosophila melanogaster,"GAL4[221],UAS-mCD8::GFP (x) UAS-Trio GEF2",,green fluorescent protein,Trio GEF2 overexpression,in vivo,whole mount,Neuromantic,oil,Neuromantic.swc,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",40,2018-08-02,2018-03-18,Not Reported,,,,,,,,684.329,16140.1,8070.04,Not applicable,4.0,5.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Cox/D-25-S6D-AN5_1.png,22442703,10.1371/journal.pone.0033634,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/88142""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/88142""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/88142""}}",https://neuromorpho.org/dableFiles/cox/Source-Version/D-25-S6D-AN5_1.swc,https://neuromorpho.org/dableFiles/cox/CNG%20version/D-25-S6D-AN5_1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=D-25-S6D-AN5_1,0,3,3
88143,D-29-S6D-AN3,Cox,Third instar. The number after AN in the file name indicates the identity of distinct animals,Day,Male/Female,larval,peripheral nervous system; abdominal; segment 6; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaD,drosophila melanogaster,"GAL4[221],UAS-mCD8::GFP (x) UAS-Trio GEF2",,green fluorescent protein,Trio GEF2 overexpression,in vivo,whole mount,Neuromantic,oil,Neuromantic.swc,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",40,2018-08-02,2018-03-18,Not Reported,,,,,,,,17.578,13801.5,6900.77,Not applicable,4.0,5.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Cox/D-29-S6D-AN3.png,22442703,10.1371/journal.pone.0033634,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/88143""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/88143""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/88143""}}",https://neuromorpho.org/dableFiles/cox/Source-Version/D-29-S6D-AN3.swc,https://neuromorpho.org/dableFiles/cox/CNG%20version/D-29-S6D-AN3.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=D-29-S6D-AN3,0,3,3
88144,E-25-S4D-AN1,Cox,Third instar. The number after AN in the file name indicates the identity of distinct animals,Day,Male/Female,larval,peripheral nervous system; abdominal; segment 4; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,"GAL4[221],UAS-mCD8::GFP (x) UAS-Trio GEF2",,green fluorescent protein,Trio GEF2 overexpression,in vivo,whole mount,Neuromantic,oil,Neuromantic.swc,"Dendrites, Soma, No Axon","No Diameter, 2D, Angles",40,2018-08-02,2018-03-18,Not Reported,,,,,,,,366.52,14170.9,7085.43,Not applicable,4.0,5.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Cox/E-25-S4D-AN1.png,22442703,10.1371/journal.pone.0033634,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/88144""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/88144""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/88144""}}",https://neuromorpho.org/dableFiles/cox/Source-Version/E-25-S4D-AN1.swc,https://neuromorpho.org/dableFiles/cox/CNG%20version/E-25-S4D-AN1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=E-25-S4D-AN1,0,3,3
88145,E-19-S5D-AN2,Cox,Third instar. The number after AN in the file name indicates the identity of distinct animals,Day,Male/Female,larval,peripheral nervous system; abdominal; segment 5; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,"GAL4[221],UAS-mCD8::GFP (x) UAS-Trio GEF2",,green fluorescent protein,Trio GEF2 overexpression,in vivo,whole mount,Neuromantic,oil,Neuromantic.swc,"Dendrites, Soma, No Axon","Diameter, 3D, Angles",40,2018-08-02,2018-03-18,Not Reported,,,,,,,,608.419,19035.9,9529.53,Not applicable,4.0,5.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Cox/E-19-S5D-AN2.png,22442703,10.1371/journal.pone.0033634,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/88145""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/88145""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/88145""}}",https://neuromorpho.org/dableFiles/cox/Source-Version/E-19-S5D-AN2.swc,https://neuromorpho.org/dableFiles/cox/CNG%20version/E-19-S5D-AN2.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=E-19-S5D-AN2,0,3,3
