neuron_id,neuron_name,archive,note,age_scale,gender,age_classification,brain_region,cell_type,species,strain,scientific_name,stain,experiment_condition,protocol,slicing_direction,reconstruction_software,objective_type,original_format,domain,attributes,magnification,upload_date,deposition_date,shrinkage_reported,shrinkage_corrected,reported_value,reported_xy,reported_z,corrected_value,corrected_xy,corrected_z,soma_surface,surface,volume,slicing_thickness,min_age,max_age,min_weight,max_weight,png_url,reference_pmid,reference_doi,physical_Integrity,_links,swc_source_url,swc_standardized_url,neuron_page_url
307516,DF_SM220621_02_C09_AMd_c_004_Flipped2Left,Dong,These reconstructions were obtained with Olympus Dragonfly spinning disk confocal imaging.,Day,Male/Female,adult,thalamus; Anteromedial nucleus; dorsal; left; Core,principal cell; non-pyramidal,mouse,(C57BL/6-Gt(ROSA)26Sortm3(CAG-sfGFP)Xwy/J),,immunostaining,Control,in vitro,Multiple,Fast Neurite Tracer,dry,Fast Neurite Tracer.swc,"Dendrites, Soma, No Axon","Diameter, 3D, Angles",15,2025-12-03,2025-11-07,Not reported,,,,,,,,917.451,6629.45,994.4169999999999,"300, 400",56.0,56.0,Not Reported,Not Reported,,40593635,10.1038/s41467-025-60774-6,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/307516""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/307516""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/307516""}}",https://neuromorpho.org/dableFiles/dong/Source-Version/DF_SM220621_02_C09_AMd_c_004_Flipped2Left.swc,https://neuromorpho.org/dableFiles/dong/CNG%20version/DF_SM220621_02_C09_AMd_c_004_Flipped2Left.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=DF_SM220621_02_C09_AMd_c_004_Flipped2Left
307521,DF_SM220613_02_C12_AMd_dl_001_Flipped2Left,Dong,These reconstructions were obtained with Olympus Dragonfly spinning disk confocal imaging.,Day,Male/Female,adult,thalamus; Anteromedial nucleus; dorsal; left; dorsolateral domain,principal cell; non-pyramidal,mouse,(C57BL/6-Gt(ROSA)26Sortm3(CAG-sfGFP)Xwy/J),,immunostaining,Control,in vitro,Multiple,Fast Neurite Tracer,dry,Fast Neurite Tracer.swc,"Dendrites, Soma, No Axon","Diameter, 3D, Angles",15,2025-12-03,2025-11-07,Not reported,,,,,,,,996.3889999999999,17455.9,10531.5,"300, 400",56.0,56.0,Not Reported,Not Reported,,40593635,10.1038/s41467-025-60774-6,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/307521""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/307521""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/307521""}}",https://neuromorpho.org/dableFiles/dong/Source-Version/DF_SM220613_02_C12_AMd_dl_001_Flipped2Left.swc,https://neuromorpho.org/dableFiles/dong/CNG%20version/DF_SM220613_02_C12_AMd_dl_001_Flipped2Left.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=DF_SM220613_02_C12_AMd_dl_001_Flipped2Left
307524,LS_SM230308_05_AMd_l_002_Left,Dong,These reconstructions were obtained with Light Sheet microscopy.,Day,Male/Female,adult,thalamus; Anteromedial nucleus; dorsal; left; lateral domain,principal cell; non-pyramidal,mouse,(C57BL/6-Gt(ROSA)26Sortm3(CAG-sfGFP)Xwy/J),,immunostaining,Control,in vitro,Multiple,Fast Neurite Tracer,dry,Fast Neurite Tracer.swc,"Dendrites, Soma, No Axon","Diameter, 3D, Angles",15,2025-12-03,2025-11-07,Not reported,,,,,,,,692.6080000000001,4886.4,977.28,"300, 400",56.0,56.0,Not Reported,Not Reported,,40593635,10.1038/s41467-025-60774-6,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/307524""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/307524""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/307524""}}",https://neuromorpho.org/dableFiles/dong/Source-Version/LS_SM230308_05_AMd_l_002_Left.swc,https://neuromorpho.org/dableFiles/dong/CNG%20version/LS_SM230308_05_AMd_l_002_Left.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=LS_SM230308_05_AMd_l_002_Left
307526,LS_SM230308_05_AMd_dm_001_Flipped2Left,Dong,These reconstructions were obtained with Light Sheet microscopy.,Day,Male/Female,adult,thalamus; Anteromedial nucleus; dorsal; left; dorsomedial domain,principal cell; non-pyramidal,mouse,(C57BL/6-Gt(ROSA)26Sortm3(CAG-sfGFP)Xwy/J),,immunostaining,Control,in vitro,Multiple,Fast Neurite Tracer,dry,Fast Neurite Tracer.swc,"Dendrites, Soma, No Axon","Diameter, 3D, Angles",15,2025-12-03,2025-11-07,Not reported,,,,,,,,1475.94,15442.7,3088.54,"300, 400",56.0,56.0,Not Reported,Not Reported,,40593635,10.1038/s41467-025-60774-6,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/307526""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/307526""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/307526""}}",https://neuromorpho.org/dableFiles/dong/Source-Version/LS_SM230308_05_AMd_dm_001_Flipped2Left.swc,https://neuromorpho.org/dableFiles/dong/CNG%20version/LS_SM230308_05_AMd_dm_001_Flipped2Left.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=LS_SM230308_05_AMd_dm_001_Flipped2Left
307529,DF_SM220621_02_C09_AMd_c_002_Left,Dong,These reconstructions were obtained with Olympus Dragonfly spinning disk confocal imaging.,Day,Male/Female,adult,thalamus; Anteromedial nucleus; dorsal; left; Core,principal cell; non-pyramidal,mouse,(C57BL/6-Gt(ROSA)26Sortm3(CAG-sfGFP)Xwy/J),,immunostaining,Control,in vitro,Multiple,Fast Neurite Tracer,dry,Fast Neurite Tracer.swc,"Dendrites, Soma, No Axon","Diameter, 3D, Angles",15,2025-12-03,2025-11-07,Not reported,,,,,,,,852.087,7451.87,1117.78,"300, 400",56.0,56.0,Not Reported,Not Reported,,40593635,10.1038/s41467-025-60774-6,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/307529""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/307529""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/307529""}}",https://neuromorpho.org/dableFiles/dong/Source-Version/DF_SM220621_02_C09_AMd_c_002_Left.swc,https://neuromorpho.org/dableFiles/dong/CNG%20version/DF_SM220621_02_C09_AMd_c_002_Left.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=DF_SM220621_02_C09_AMd_c_002_Left
307530,LS_SM230308_05_AMd_vm_002_Flipped2Left,Dong,These reconstructions were obtained with Light Sheet microscopy.,Day,Male/Female,adult,thalamus; Anteromedial nucleus; dorsal; left; ventromedial domain,principal cell; non-pyramidal,mouse,(C57BL/6-Gt(ROSA)26Sortm3(CAG-sfGFP)Xwy/J),,immunostaining,Control,in vitro,Multiple,Fast Neurite Tracer,dry,Fast Neurite Tracer.swc,"Dendrites, Soma, No Axon","Diameter, 3D, Angles",15,2025-12-03,2025-11-07,Not reported,,,,,,,,923.2589999999999,17114.3,3440.75,"300, 400",56.0,56.0,Not Reported,Not Reported,,40593635,10.1038/s41467-025-60774-6,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/307530""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/307530""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/307530""}}",https://neuromorpho.org/dableFiles/dong/Source-Version/LS_SM230308_05_AMd_vm_002_Flipped2Left.swc,https://neuromorpho.org/dableFiles/dong/CNG%20version/LS_SM230308_05_AMd_vm_002_Flipped2Left.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=LS_SM230308_05_AMd_vm_002_Flipped2Left
307534,LS_SW220510_02_AMd_d_001_Left,Dong,These reconstructions were obtained with Light Sheet microscopy.,Day,Male/Female,adult,thalamus; Anteromedial nucleus; dorsal; left; dorsal domain,principal cell; non-pyramidal,mouse,(C57BL/6-Gt(ROSA)26Sortm3(CAG-sfGFP)Xwy/J),,immunostaining,Control,in vitro,Multiple,Fast Neurite Tracer,dry,Fast Neurite Tracer.swc,"Dendrites, Soma, No Axon","Diameter, 3D, Angles",15,2025-12-03,2025-11-07,Not reported,,,,,,,,2121.05,55834.9,24231.6,"300, 400",56.0,56.0,Not Reported,Not Reported,,40593635,10.1038/s41467-025-60774-6,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/307534""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/307534""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/307534""}}",https://neuromorpho.org/dableFiles/dong/Source-Version/LS_SW220510_02_AMd_d_001_Left.swc,https://neuromorpho.org/dableFiles/dong/CNG%20version/LS_SW220510_02_AMd_d_001_Left.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=LS_SW220510_02_AMd_d_001_Left
307537,DF_SM220621_02_C09_AMd_l_005_Flipped2Left,Dong,These reconstructions were obtained with Olympus Dragonfly spinning disk confocal imaging.,Day,Male/Female,adult,thalamus; Anteromedial nucleus; dorsal; left; lateral domain,principal cell; non-pyramidal,mouse,(C57BL/6-Gt(ROSA)26Sortm3(CAG-sfGFP)Xwy/J),,immunostaining,Control,in vitro,Multiple,Fast Neurite Tracer,dry,Fast Neurite Tracer.swc,"Dendrites, Soma, No Axon","Diameter, 3D, Angles",15,2025-12-03,2025-11-07,Not reported,,,,,,,,1448.18,8629.03,1294.35,"300, 400",56.0,56.0,Not Reported,Not Reported,,40593635,10.1038/s41467-025-60774-6,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/307537""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/307537""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/307537""}}",https://neuromorpho.org/dableFiles/dong/Source-Version/DF_SM220621_02_C09_AMd_l_005_Flipped2Left.swc,https://neuromorpho.org/dableFiles/dong/CNG%20version/DF_SM220621_02_C09_AMd_l_005_Flipped2Left.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=DF_SM220621_02_C09_AMd_l_005_Flipped2Left
307538,DF_SM230308_02_AMd_c_001_Left,Dong,These reconstructions were obtained with Olympus Dragonfly spinning disk confocal imaging.,Day,Male/Female,adult,thalamus; Anteromedial nucleus; dorsal; left; Core,principal cell; non-pyramidal,mouse,(C57BL/6-Gt(ROSA)26Sortm3(CAG-sfGFP)Xwy/J),,immunostaining,Control,in vitro,Multiple,Fast Neurite Tracer,dry,Fast Neurite Tracer.swc,"Dendrites, Soma, No Axon","Diameter, 3D, Angles",15,2025-12-03,2025-11-07,Not reported,,,,,,,,1188.11,16638.1,2495.71,"300, 400",56.0,56.0,Not Reported,Not Reported,,40593635,10.1038/s41467-025-60774-6,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/307538""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/307538""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/307538""}}",https://neuromorpho.org/dableFiles/dong/Source-Version/DF_SM230308_02_AMd_c_001_Left.swc,https://neuromorpho.org/dableFiles/dong/CNG%20version/DF_SM230308_02_AMd_c_001_Left.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=DF_SM230308_02_AMd_c_001_Left
307540,DF_SM230308_04_AMd_vm_001_Left,Dong,These reconstructions were obtained with Olympus Dragonfly spinning disk confocal imaging.,Day,Male/Female,adult,thalamus; Anteromedial nucleus; dorsal; left; ventromedial domain,principal cell; non-pyramidal,mouse,(C57BL/6-Gt(ROSA)26Sortm3(CAG-sfGFP)Xwy/J),,immunostaining,Control,in vitro,Multiple,Fast Neurite Tracer,dry,Fast Neurite Tracer.swc,"Dendrites, Soma, No Axon","Diameter, 3D, Angles",15,2025-12-03,2025-11-07,Not reported,,,,,,,,398.952,4798.12,719.7180000000001,"300, 400",56.0,56.0,Not Reported,Not Reported,,40593635,10.1038/s41467-025-60774-6,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/307540""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/307540""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/307540""}}",https://neuromorpho.org/dableFiles/dong/Source-Version/DF_SM230308_04_AMd_vm_001_Left.swc,https://neuromorpho.org/dableFiles/dong/CNG%20version/DF_SM230308_04_AMd_vm_001_Left.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=DF_SM230308_04_AMd_vm_001_Left
307543,DF_SM230308_02_AMd_l_003_Left,Dong,These reconstructions were obtained with Olympus Dragonfly spinning disk confocal imaging.,Day,Male/Female,adult,thalamus; Anteromedial nucleus; dorsal; left; lateral domain,principal cell; non-pyramidal,mouse,(C57BL/6-Gt(ROSA)26Sortm3(CAG-sfGFP)Xwy/J),,immunostaining,Control,in vitro,Multiple,Fast Neurite Tracer,dry,Fast Neurite Tracer.swc,"Dendrites, Soma, No Axon","Diameter, 3D, Angles",15,2025-12-03,2025-11-07,Not reported,,,,,,,,936.88,15416.9,2312.54,"300, 400",56.0,56.0,Not Reported,Not Reported,,40593635,10.1038/s41467-025-60774-6,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/307543""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/307543""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/307543""}}",https://neuromorpho.org/dableFiles/dong/Source-Version/DF_SM230308_02_AMd_l_003_Left.swc,https://neuromorpho.org/dableFiles/dong/CNG%20version/DF_SM230308_02_AMd_l_003_Left.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=DF_SM230308_02_AMd_l_003_Left
307545,DF_SM230308_04_AMd_m_001_Flipped2Left,Dong,These reconstructions were obtained with Olympus Dragonfly spinning disk confocal imaging.,Day,Male/Female,adult,thalamus; Anteromedial nucleus; dorsal; left; medial domain,principal cell; non-pyramidal,mouse,(C57BL/6-Gt(ROSA)26Sortm3(CAG-sfGFP)Xwy/J),,immunostaining,Control,in vitro,Multiple,Fast Neurite Tracer,dry,Fast Neurite Tracer.swc,"Dendrites, Soma, No Axon","Diameter, 3D, Angles",15,2025-12-03,2025-11-07,Not reported,,,,,,,,881.1139999999999,18198.2,2729.73,"300, 400",56.0,56.0,Not Reported,Not Reported,,40593635,10.1038/s41467-025-60774-6,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/307545""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/307545""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/307545""}}",https://neuromorpho.org/dableFiles/dong/Source-Version/DF_SM230308_04_AMd_m_001_Flipped2Left.swc,https://neuromorpho.org/dableFiles/dong/CNG%20version/DF_SM230308_04_AMd_m_001_Flipped2Left.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=DF_SM230308_04_AMd_m_001_Flipped2Left
307549,DF_SM230308_02_AMd_l_001_Flipped2Left,Dong,These reconstructions were obtained with Olympus Dragonfly spinning disk confocal imaging.,Day,Male/Female,adult,thalamus; Anteromedial nucleus; dorsal; left; lateral domain,principal cell; non-pyramidal,mouse,(C57BL/6-Gt(ROSA)26Sortm3(CAG-sfGFP)Xwy/J),,immunostaining,Control,in vitro,Multiple,Fast Neurite Tracer,dry,Fast Neurite Tracer.swc,"Dendrites, Soma, No Axon","Diameter, 3D, Angles",15,2025-12-03,2025-11-07,Not reported,,,,,,,,1200.36,5431.93,814.79,"300, 400",56.0,56.0,Not Reported,Not Reported,,40593635,10.1038/s41467-025-60774-6,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/307549""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/307549""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/307549""}}",https://neuromorpho.org/dableFiles/dong/Source-Version/DF_SM230308_02_AMd_l_001_Flipped2Left.swc,https://neuromorpho.org/dableFiles/dong/CNG%20version/DF_SM230308_02_AMd_l_001_Flipped2Left.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=DF_SM230308_02_AMd_l_001_Flipped2Left
307550,LS_SW220510_02_AMd_d_005_Flipped2Left,Dong,These reconstructions were obtained with Light Sheet microscopy.,Day,Male/Female,adult,thalamus; Anteromedial nucleus; dorsal; left; dorsal domain,principal cell; non-pyramidal,mouse,(C57BL/6-Gt(ROSA)26Sortm3(CAG-sfGFP)Xwy/J),,immunostaining,Control,in vitro,Multiple,Fast Neurite Tracer,dry,Fast Neurite Tracer.swc,"Dendrites, Soma, Axon","Diameter, 3D, Angles",15,2025-12-03,2025-11-07,Not reported,,,,,,,,152.665,99323.4,47507.8,"300, 400",56.0,56.0,Not Reported,Not Reported,,40593635,10.1038/s41467-025-60774-6,"Dendrites Complete, Axon Incomplete","{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/307550""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/307550""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/307550""}}",https://neuromorpho.org/dableFiles/dong/Source-Version/LS_SW220510_02_AMd_d_005_Flipped2Left.swc,https://neuromorpho.org/dableFiles/dong/CNG%20version/LS_SW220510_02_AMd_d_005_Flipped2Left.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=LS_SW220510_02_AMd_d_005_Flipped2Left
307552,DF_SM220613_02_C12_AMd_m_005_Flipped2Left,Dong,These reconstructions were obtained with Olympus Dragonfly spinning disk confocal imaging.,Day,Male/Female,adult,thalamus; Anteromedial nucleus; dorsal; left; medial domain,principal cell; non-pyramidal,mouse,(C57BL/6-Gt(ROSA)26Sortm3(CAG-sfGFP)Xwy/J),,immunostaining,Control,in vitro,Multiple,Fast Neurite Tracer,dry,Fast Neurite Tracer.swc,"Dendrites, Soma, No Axon","Diameter, 3D, Angles",15,2025-12-03,2025-11-07,Not reported,,,,,,,,769.2810000000001,16033.8,4964.13,"300, 400",56.0,56.0,Not Reported,Not Reported,,40593635,10.1038/s41467-025-60774-6,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/307552""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/307552""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/307552""}}",https://neuromorpho.org/dableFiles/dong/Source-Version/DF_SM220613_02_C12_AMd_m_005_Flipped2Left.swc,https://neuromorpho.org/dableFiles/dong/CNG%20version/DF_SM220613_02_C12_AMd_m_005_Flipped2Left.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=DF_SM220613_02_C12_AMd_m_005_Flipped2Left
307554,DF_SM230308_04_AMd_dm_003_Left,Dong,These reconstructions were obtained with Olympus Dragonfly spinning disk confocal imaging.,Day,Male/Female,adult,thalamus; Anteromedial nucleus; dorsal; left; dorsomedial domain,principal cell; non-pyramidal,mouse,(C57BL/6-Gt(ROSA)26Sortm3(CAG-sfGFP)Xwy/J),,immunostaining,Control,in vitro,Multiple,Fast Neurite Tracer,dry,Fast Neurite Tracer.swc,"Dendrites, Soma, No Axon","Diameter, 3D, Angles",15,2025-12-03,2025-11-07,Not reported,,,,,,,,1462.35,3223.93,483.589,"300, 400",56.0,56.0,Not Reported,Not Reported,,40593635,10.1038/s41467-025-60774-6,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/307554""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/307554""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/307554""}}",https://neuromorpho.org/dableFiles/dong/Source-Version/DF_SM230308_04_AMd_dm_003_Left.swc,https://neuromorpho.org/dableFiles/dong/CNG%20version/DF_SM230308_04_AMd_dm_003_Left.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=DF_SM230308_04_AMd_dm_003_Left
307555,LS_SW220510_02_AMd_d_004_Left,Dong,These reconstructions were obtained with Light Sheet microscopy.,Day,Male/Female,adult,thalamus; Anteromedial nucleus; dorsal; left; dorsal domain,principal cell; non-pyramidal,mouse,(C57BL/6-Gt(ROSA)26Sortm3(CAG-sfGFP)Xwy/J),,immunostaining,Control,in vitro,Multiple,Fast Neurite Tracer,dry,Fast Neurite Tracer.swc,"Dendrites, Soma, No Axon","Diameter, 3D, Angles",15,2025-12-03,2025-11-07,Not reported,,,,,,,,943.4019999999999,33702.9,16309.2,"300, 400",56.0,56.0,Not Reported,Not Reported,,40593635,10.1038/s41467-025-60774-6,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/307555""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/307555""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/307555""}}",https://neuromorpho.org/dableFiles/dong/Source-Version/LS_SW220510_02_AMd_d_004_Left.swc,https://neuromorpho.org/dableFiles/dong/CNG%20version/LS_SW220510_02_AMd_d_004_Left.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=LS_SW220510_02_AMd_d_004_Left
307556,DF_SM220621_02_C09_AMd_l_004_Left,Dong,These reconstructions were obtained with Olympus Dragonfly spinning disk confocal imaging.,Day,Male/Female,adult,thalamus; Anteromedial nucleus; dorsal; left; lateral domain,principal cell; non-pyramidal,mouse,(C57BL/6-Gt(ROSA)26Sortm3(CAG-sfGFP)Xwy/J),,immunostaining,Control,in vitro,Multiple,Fast Neurite Tracer,dry,Fast Neurite Tracer.swc,"Dendrites, Soma, No Axon","Diameter, 3D, Angles",15,2025-12-03,2025-11-07,Not reported,,,,,,,,1171.06,5157.57,773.635,"300, 400",56.0,56.0,Not Reported,Not Reported,,40593635,10.1038/s41467-025-60774-6,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/307556""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/307556""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/307556""}}",https://neuromorpho.org/dableFiles/dong/Source-Version/DF_SM220621_02_C09_AMd_l_004_Left.swc,https://neuromorpho.org/dableFiles/dong/CNG%20version/DF_SM220621_02_C09_AMd_l_004_Left.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=DF_SM220621_02_C09_AMd_l_004_Left
307558,DF_SM220621_02_C09_AMd_d_005_Flipped2Left,Dong,These reconstructions were obtained with Olympus Dragonfly spinning disk confocal imaging.,Day,Male/Female,adult,thalamus; Anteromedial nucleus; dorsal; left; dorsal domain,principal cell; non-pyramidal,mouse,(C57BL/6-Gt(ROSA)26Sortm3(CAG-sfGFP)Xwy/J),,immunostaining,Control,in vitro,Multiple,Fast Neurite Tracer,dry,Fast Neurite Tracer.swc,"Dendrites, Soma, No Axon","Diameter, 3D, Angles",15,2025-12-03,2025-11-07,Not reported,,,,,,,,1002.58,7112.31,1044.84,"300, 400",56.0,56.0,Not Reported,Not Reported,,40593635,10.1038/s41467-025-60774-6,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/307558""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/307558""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/307558""}}",https://neuromorpho.org/dableFiles/dong/Source-Version/DF_SM220621_02_C09_AMd_d_005_Flipped2Left.swc,https://neuromorpho.org/dableFiles/dong/CNG%20version/DF_SM220621_02_C09_AMd_d_005_Flipped2Left.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=DF_SM220621_02_C09_AMd_d_005_Flipped2Left
