condition,current_pA,time_ms,voltage_mV,ina_mA_cm2,ikdr_mA_cm2
subthreshold,17.0,38.7000,-60.327957,-0.000528534843,0.000295529075
subthreshold,17.0,38.8000,-60.327608,-0.0005286013,0.000295558247
subthreshold,17.0,38.9000,-60.327258,-0.000528667876,0.000295587695
subthreshold,17.0,39.0000,-60.326908,-0.000528734567,0.000295617418
subthreshold,17.0,39.1000,-60.326556,-0.000528801373,0.000295647412
subthreshold,17.0,39.2000,-60.326202,-0.000528868292,0.000295677675
subthreshold,17.0,39.3000,-60.325848,-0.000528935322,0.000295708206
subthreshold,17.0,39.4000,-60.325493,-0.000529002461,0.000295739003
subthreshold,17.0,39.5000,-60.325136,-0.000529069708,0.000295770063
subthreshold,17.0,39.6000,-60.324779,-0.000529137061,0.000295801384
subthreshold,17.0,39.7000,-60.324420,-0.000529204518,0.000295832965
subthreshold,17.0,39.8000,-60.324060,-0.000529272078,0.000295864802
subthreshold,17.0,39.9000,-60.323700,-0.00052933974,0.000295896895
subthreshold,17.0,40.0000,-60.323338,-0.0005294075,0.000295929241
subthreshold,17.0,40.1000,-60.322975,-0.000529475359,0.000295961837
subthreshold,17.0,40.2000,-60.322611,-0.000529543313,0.000295994683
subthreshold,17.0,40.3000,-60.322246,-0.000529611363,0.000296027776
subthreshold,17.0,40.4000,-60.321880,-0.000529679505,0.000296061114
subthreshold,17.0,40.5000,-60.321513,-0.00052974774,0.000296094694
subthreshold,17.0,40.6000,-60.321145,-0.000529816064,0.000296128516
subthreshold,17.0,40.7000,-60.320776,-0.000529884476,0.000296162578
subthreshold,17.0,40.8000,-60.320406,-0.000529952976,0.000296196876
subthreshold,17.0,40.9000,-60.320036,-0.000530021561,0.00029623141
subthreshold,17.0,41.0000,-60.319664,-0.00053009023,0.000296266177
subthreshold,17.0,41.1000,-60.319291,-0.000530158981,0.000296301175
subthreshold,17.0,41.2000,-60.318917,-0.000530227814,0.000296336404
subthreshold,17.0,41.3000,-60.318543,-0.000530296726,0.000296371859
subthreshold,17.0,41.4000,-60.318167,-0.000530365716,0.000296407541
subthreshold,17.0,41.5000,-60.317791,-0.000530434782,0.000296443447
subthreshold,17.0,41.6000,-60.317414,-0.000530503924,0.000296479575
subthreshold,17.0,41.7000,-60.317036,-0.000530573139,0.000296515923
subthreshold,17.0,41.8000,-60.316657,-0.000530642427,0.00029655249
subthreshold,17.0,41.9000,-60.316277,-0.000530711786,0.000296589274
subthreshold,17.0,42.0000,-60.315896,-0.000530781214,0.000296626272
subthreshold,17.0,42.1000,-60.315515,-0.00053085071,0.000296663483
subthreshold,17.0,42.2000,-60.315133,-0.000530920273,0.000296700906
subthreshold,17.0,42.3000,-60.314749,-0.000530989901,0.000296738539
subthreshold,17.0,42.4000,-60.314366,-0.000531059594,0.000296776379
subthreshold,17.0,42.5000,-60.313981,-0.000531129349,0.000296814425
subthreshold,17.0,42.6000,-60.313595,-0.000531199166,0.000296852676
subthreshold,17.0,42.7000,-60.313209,-0.000531269042,0.000296891129
subthreshold,17.0,42.8000,-60.312822,-0.000531338978,0.000296929784
subthreshold,17.0,42.9000,-60.312434,-0.000531408971,0.000296968637
subthreshold,17.0,43.0000,-60.312046,-0.00053147902,0.000297007688
subthreshold,17.0,43.1000,-60.311656,-0.000531549123,0.000297046935
subthreshold,17.0,43.2000,-60.311266,-0.000531619281,0.000297086376
subthreshold,17.0,43.3000,-60.310875,-0.000531689491,0.000297126009
subthreshold,17.0,43.4000,-60.310484,-0.000531759751,0.000297165834
subthreshold,17.0,43.5000,-60.310092,-0.000531830062,0.000297205847
subthreshold,17.0,43.6000,-60.309699,-0.000531900421,0.000297246048
subthreshold,17.0,43.7000,-60.309305,-0.000531970828,0.000297286435
subthreshold,17.0,43.8000,-60.308911,-0.000532041281,0.000297327007
subthreshold,17.0,43.9000,-60.308516,-0.000532111779,0.000297367761
subthreshold,17.0,44.0000,-60.308120,-0.00053218232,0.000297408696
subthreshold,17.0,44.1000,-60.307724,-0.000532252904,0.000297449811
subthreshold,17.0,44.2000,-60.307327,-0.00053232353,0.000297491104
subthreshold,17.0,44.3000,-60.306930,-0.000532394195,0.000297532574
subthreshold,17.0,44.4000,-60.306532,-0.0005324649,0.000297574218
subthreshold,17.0,44.5000,-60.306133,-0.000532535643,0.000297616036
subthreshold,17.0,44.6000,-60.305734,-0.000532606422,0.000297658026
subthreshold,17.0,44.7000,-60.305334,-0.000532677237,0.000297700186
subthreshold,17.0,44.8000,-60.304933,-0.000532748087,0.000297742514
subthreshold,17.0,44.9000,-60.304532,-0.000532818969,0.00029778501
subthreshold,17.0,45.0000,-60.304130,-0.000532889885,0.000297827672
subthreshold,17.0,45.1000,-60.303728,-0.000532960831,0.000297870498
subthreshold,17.0,45.2000,-60.303325,-0.000533031807,0.000297913487
subthreshold,17.0,45.3000,-60.302921,-0.000533102813,0.000297956637
subthreshold,17.0,45.4000,-60.302517,-0.000533173846,0.000297999947
subthreshold,17.0,45.5000,-60.302113,-0.000533244906,0.000298043416
subthreshold,17.0,45.6000,-60.301708,-0.000533315992,0.000298087042
subthreshold,17.0,45.7000,-60.301302,-0.000533387103,0.000298130823
subthreshold,17.0,45.8000,-60.300896,-0.000533458238,0.000298174758
subthreshold,17.0,45.9000,-60.300490,-0.000533529395,0.000298218847
subthreshold,17.0,46.0000,-60.300082,-0.000533600574,0.000298263086
subthreshold,17.0,46.1000,-60.299675,-0.000533671773,0.000298307475
subthreshold,17.0,46.2000,-60.299267,-0.000533742992,0.000298352013
subthreshold,17.0,46.3000,-60.298858,-0.00053381423,0.000298396699
subthreshold,17.0,46.4000,-60.298449,-0.000533885485,0.00029844153
subthreshold,17.0,46.5000,-60.298040,-0.000533956757,0.000298486505
subthreshold,17.0,46.6000,-60.297630,-0.000534028045,0.000298531624
subthreshold,17.0,46.7000,-60.297219,-0.000534099347,0.000298576884
subthreshold,17.0,46.8000,-60.296808,-0.000534170663,0.000298622284
subthreshold,17.0,46.9000,-60.296397,-0.000534241992,0.000298667824
subthreshold,17.0,47.0000,-60.295985,-0.000534313332,0.000298713502
subthreshold,17.0,47.1000,-60.295573,-0.000534384684,0.000298759316
subthreshold,17.0,47.2000,-60.295160,-0.000534456045,0.000298805265
subthreshold,17.0,47.3000,-60.294747,-0.000534527416,0.000298851348
subthreshold,17.0,47.4000,-60.294334,-0.000534598794,0.000298897563
subthreshold,17.0,47.5000,-60.293920,-0.00053467018,0.00029894391
subthreshold,17.0,47.6000,-60.293506,-0.000534741572,0.000298990386
subthreshold,17.0,47.7000,-60.293092,-0.00053481297,0.000299036992
subthreshold,17.0,47.8000,-60.292677,-0.000534884372,0.000299083725
subthreshold,17.0,47.9000,-60.292261,-0.000534955777,0.000299130584
subthreshold,17.0,48.0000,-60.291846,-0.000535027186,0.000299177568
subthreshold,17.0,48.1000,-60.291430,-0.000535098596,0.000299224676
subthreshold,17.0,48.2000,-60.291013,-0.000535170007,0.000299271906
subthreshold,17.0,48.3000,-60.290596,-0.000535241419,0.000299319258
subthreshold,17.0,48.4000,-60.290179,-0.000535312829,0.000299366729
subthreshold,17.0,48.5000,-60.289762,-0.000535384238,0.00029941432
subthreshold,17.0,48.6000,-60.289344,-0.000535455645,0.000299462028
subthreshold,17.0,48.7000,-60.288926,-0.000535527049,0.000299509853
subthreshold,17.0,48.8000,-60.288508,-0.000535598449,0.000299557793
subthreshold,17.0,48.9000,-60.288089,-0.000535669843,0.000299605847
subthreshold,17.0,49.0000,-60.287670,-0.000535741233,0.000299654015
subthreshold,17.0,49.1000,-60.287251,-0.000535812615,0.000299702294
subthreshold,17.0,49.2000,-60.286832,-0.000535883991,0.000299750683
subthreshold,17.0,49.3000,-60.286412,-0.000535955358,0.000299799182
subthreshold,17.0,49.4000,-60.285992,-0.000536026717,0.00029984779
subthreshold,17.0,49.5000,-60.285571,-0.000536098066,0.000299896505
subthreshold,17.0,49.6000,-60.285151,-0.000536169405,0.000299945326
subthreshold,17.0,49.7000,-60.284730,-0.000536240733,0.000299994251
subthreshold,17.0,49.8000,-60.284309,-0.000536312049,0.000300043281
subthreshold,17.0,49.9000,-60.283887,-0.000536383352,0.000300092414
subthreshold,17.0,50.0000,-60.283466,-0.000536454642,0.000300141648
subthreshold,17.0,50.1000,-60.283044,-0.000536525918,0.000300190983
subthreshold,17.0,50.2000,-60.282622,-0.000536597178,0.000300240417
subthreshold,17.0,50.3000,-60.282199,-0.000536668424,0.00030028995
subthreshold,17.0,50.4000,-60.281777,-0.000536739653,0.00030033958
subthreshold,17.0,50.5000,-60.281354,-0.000536810865,0.000300389306
subthreshold,17.0,50.6000,-60.280931,-0.00053688206,0.000300439128
subthreshold,17.0,50.7000,-60.280508,-0.000536953236,0.000300489043
subthreshold,17.0,50.8000,-60.280085,-0.000537024393,0.000300539052
subthreshold,17.0,50.9000,-60.279661,-0.00053709553,0.000300589153
subthreshold,17.0,51.0000,-60.279237,-0.000537166647,0.000300639345
subthreshold,17.0,51.1000,-60.278813,-0.000537237742,0.000300689627
subthreshold,17.0,51.2000,-60.278389,-0.000537308816,0.000300739999
subthreshold,17.0,51.3000,-60.277965,-0.000537379867,0.000300790458
subthreshold,17.0,51.4000,-60.277541,-0.000537450896,0.000300841004
subthreshold,17.0,51.5000,-60.277116,-0.0005375219,0.000300891636
subthreshold,17.0,51.6000,-60.276691,-0.00053759288,0.000300942353
subthreshold,17.0,51.7000,-60.276266,-0.000537663835,0.000300993154
subthreshold,17.0,51.8000,-60.275841,-0.000537734764,0.000301044039
subthreshold,17.0,51.9000,-60.275416,-0.000537805666,0.000301095005
subthreshold,17.0,52.0000,-60.274991,-0.000537876542,0.000301146052
subthreshold,17.0,52.1000,-60.274565,-0.00053794739,0.00030119718
subthreshold,17.0,52.2000,-60.274140,-0.00053801821,0.000301248387
subthreshold,17.0,52.3000,-60.273714,-0.000538089001,0.000301299672
subthreshold,17.0,52.4000,-60.273288,-0.000538159762,0.000301351034
subthreshold,17.0,52.5000,-60.272862,-0.000538230494,0.000301402473
subthreshold,17.0,52.6000,-60.272436,-0.000538301194,0.000301453987
subthreshold,17.0,52.7000,-60.272010,-0.000538371864,0.000301505575
subthreshold,17.0,52.8000,-60.271584,-0.000538442501,0.000301557237
subthreshold,17.0,52.9000,-60.271158,-0.000538513107,0.000301608972
subthreshold,17.0,53.0000,-60.270731,-0.000538583679,0.000301660778
subthreshold,17.0,53.1000,-60.270305,-0.000538654217,0.000301712656
subthreshold,17.0,53.2000,-60.269878,-0.000538724722,0.000301764603
subthreshold,17.0,53.3000,-60.269451,-0.000538795192,0.000301816619
subthreshold,17.0,53.4000,-60.269025,-0.000538865626,0.000301868703
subthreshold,17.0,53.5000,-60.268598,-0.000538936025,0.000301920855
subthreshold,17.0,53.6000,-60.268171,-0.000539006387,0.000301973073
subthreshold,17.0,53.7000,-60.267744,-0.000539076712,0.000302025357
subthreshold,17.0,53.8000,-60.267317,-0.000539147,0.000302077705
subthreshold,17.0,53.9000,-60.266890,-0.00053921725,0.000302130117
subthreshold,17.0,54.0000,-60.266463,-0.000539287462,0.000302182592
subthreshold,17.0,54.1000,-60.266036,-0.000539357634,0.000302235129
subthreshold,17.0,54.2000,-60.265609,-0.000539427767,0.000302287727
subthreshold,17.0,54.3000,-60.265182,-0.00053949786,0.000302340386
subthreshold,17.0,54.4000,-60.264755,-0.000539567912,0.000302393104
subthreshold,17.0,54.5000,-60.264328,-0.000539637923,0.000302445881
subthreshold,17.0,54.6000,-60.263900,-0.000539707892,0.000302498716
subthreshold,17.0,54.7000,-60.263473,-0.00053977782,0.000302551608
subthreshold,17.0,54.8000,-60.263046,-0.000539847705,0.000302604556
subthreshold,17.0,54.9000,-60.262619,-0.000539917546,0.00030265756
subthreshold,17.0,55.0000,-60.262191,-0.000539987345,0.000302710618
subthreshold,17.0,55.1000,-60.261764,-0.000540057099,0.000302763731
subthreshold,17.0,55.2000,-60.261337,-0.000540126808,0.000302816896
subthreshold,17.0,55.3000,-60.260910,-0.000540196473,0.000302870114
subthreshold,17.0,55.4000,-60.260483,-0.000540266093,0.000302923383
subthreshold,17.0,55.5000,-60.260055,-0.000540335666,0.000302976703
subthreshold,17.0,55.6000,-60.259628,-0.000540405193,0.000303030073
subthreshold,17.0,55.7000,-60.259201,-0.000540474673,0.000303083492
subthreshold,17.0,55.8000,-60.258774,-0.000540544106,0.000303136959
subthreshold,17.0,55.9000,-60.258347,-0.000540613491,0.000303190474
subthreshold,17.0,56.0000,-60.257920,-0.000540682829,0.000303244036
subthreshold,17.0,56.1000,-60.257493,-0.000540752117,0.000303297645
subthreshold,17.0,56.2000,-60.257066,-0.000540821357,0.000303351298
subthreshold,17.0,56.3000,-60.256639,-0.000540890547,0.000303404997
subthreshold,17.0,56.4000,-60.256212,-0.000540959687,0.000303458739
subthreshold,17.0,56.5000,-60.255785,-0.000541028777,0.000303512524
subthreshold,17.0,56.6000,-60.255358,-0.000541097816,0.000303566352
subthreshold,17.0,56.7000,-60.254932,-0.000541166804,0.000303620222
subthreshold,17.0,56.8000,-60.254505,-0.000541235741,0.000303674133
subthreshold,17.0,56.9000,-60.254079,-0.000541304625,0.000303728084
subthreshold,17.0,57.0000,-60.253652,-0.000541373458,0.000303782075
subthreshold,17.0,57.1000,-60.253226,-0.000541442237,0.000303836105
subthreshold,17.0,57.2000,-60.252799,-0.000541510964,0.000303890173
subthreshold,17.0,57.3000,-60.252373,-0.000541579636,0.000303944278
subthreshold,17.0,57.4000,-60.251947,-0.000541648255,0.00030399842
subthreshold,17.0,57.5000,-60.251521,-0.00054171682,0.000304052599
subthreshold,17.0,57.6000,-60.251095,-0.00054178533,0.000304106813
subthreshold,17.0,57.7000,-60.250669,-0.000541853785,0.000304161062
subthreshold,17.0,57.8000,-60.250243,-0.000541922185,0.000304215345
subthreshold,17.0,57.9000,-60.249818,-0.000541990529,0.000304269661
subthreshold,17.0,58.0000,-60.249392,-0.000542058816,0.00030432401
subthreshold,17.0,58.1000,-60.248967,-0.000542127048,0.000304378391
subthreshold,17.0,58.2000,-60.248541,-0.000542195222,0.000304432804
subthreshold,17.0,58.3000,-60.248116,-0.000542263339,0.000304487248
subthreshold,17.0,58.4000,-60.247691,-0.000542331399,0.000304541721
subthreshold,17.0,58.5000,-60.247266,-0.0005423994,0.000304596225
subthreshold,17.0,58.6000,-60.246841,-0.000542467344,0.000304650757
subthreshold,17.0,58.7000,-60.246416,-0.000542535228,0.000304705317
subthreshold,17.0,58.8000,-60.245992,-0.000542603054,0.000304759906
subthreshold,17.0,58.9000,-60.245567,-0.000542670821,0.000304814521
subthreshold,17.0,59.0000,-60.245143,-0.000542738528,0.000304869162
subthreshold,17.0,59.1000,-60.244719,-0.000542806175,0.000304923829
subthreshold,17.0,59.2000,-60.244295,-0.000542873762,0.000304978522
subthreshold,17.0,59.3000,-60.243871,-0.000542941288,0.000305033239
subthreshold,17.0,59.4000,-60.243447,-0.000543008753,0.00030508798
subthreshold,17.0,59.5000,-60.243023,-0.000543076158,0.000305142744
subthreshold,17.0,59.6000,-60.242600,-0.0005431435,0.000305197531
subthreshold,17.0,59.7000,-60.242177,-0.000543210781,0.00030525234
subthreshold,17.0,59.8000,-60.241753,-0.000543278,0.000305307171
subthreshold,17.0,59.9000,-60.241331,-0.000543345156,0.000305362022
subthreshold,17.0,60.0000,-60.240908,-0.00054341225,0.000305416894
subthreshold,17.0,60.1000,-60.240485,-0.000543479281,0.000305471786
subthreshold,17.0,60.2000,-60.240063,-0.000543546248,0.000305526697
subthreshold,17.0,60.3000,-60.239640,-0.000543613152,0.000305581626
subthreshold,17.0,60.4000,-60.239218,-0.000543679992,0.000305636574
subthreshold,17.0,60.5000,-60.238796,-0.000543746768,0.000305691539
subthreshold,17.0,60.6000,-60.238374,-0.000543813479,0.000305746521
subthreshold,17.0,60.7000,-60.237953,-0.000543880126,0.00030580152
subthreshold,17.0,60.8000,-60.237531,-0.000543946707,0.000305856534
subthreshold,17.0,60.9000,-60.237110,-0.000544013224,0.000305911564
subthreshold,17.0,61.0000,-60.236689,-0.000544079675,0.000305966608
subthreshold,17.0,61.1000,-60.236268,-0.00054414606,0.000306021667
subthreshold,17.0,61.2000,-60.235848,-0.000544212379,0.000306076739
subthreshold,17.0,61.3000,-60.235427,-0.000544278632,0.000306131824
subthreshold,17.0,61.4000,-60.235007,-0.000544344818,0.000306186922
subthreshold,17.0,61.5000,-60.234587,-0.000544410937,0.000306242032
subthreshold,17.0,61.6000,-60.234167,-0.00054447699,0.000306297154
subthreshold,17.0,61.7000,-60.233748,-0.000544542975,0.000306352286
subthreshold,17.0,61.8000,-60.233328,-0.000544608892,0.000306407429
subthreshold,17.0,61.9000,-60.232909,-0.000544674742,0.000306462582
subthreshold,17.0,62.0000,-60.232490,-0.000544740524,0.000306517744
subthreshold,17.0,62.1000,-60.232071,-0.000544806237,0.000306572916
subthreshold,17.0,62.2000,-60.231653,-0.000544871882,0.000306628095
subthreshold,17.0,62.3000,-60.231235,-0.000544937458,0.000306683283
subthreshold,17.0,62.4000,-60.230816,-0.000545002965,0.000306738478
subthreshold,17.0,62.5000,-60.230399,-0.000545068403,0.00030679368
subthreshold,17.0,62.6000,-60.229981,-0.000545133772,0.000306848889
subthreshold,17.0,62.7000,-60.229564,-0.000545199071,0.000306904103
subthreshold,17.0,62.8000,-60.229146,-0.0005452643,0.000306959323
subthreshold,17.0,62.9000,-60.228730,-0.000545329459,0.000307014548
subthreshold,17.0,63.0000,-60.228313,-0.000545394548,0.000307069778
subthreshold,17.0,63.1000,-60.227896,-0.000545459566,0.000307125011
subthreshold,17.0,63.2000,-60.227480,-0.000545524514,0.000307180248
subthreshold,17.0,63.3000,-60.227064,-0.000545589391,0.000307235488
subthreshold,17.0,63.4000,-60.226649,-0.000545654196,0.000307290731
subthreshold,17.0,63.5000,-60.226233,-0.000545718931,0.000307345976
subthreshold,17.0,63.6000,-60.225818,-0.000545783594,0.000307401222
subthreshold,17.0,63.7000,-60.225403,-0.000545848185,0.00030745647
subthreshold,17.0,63.8000,-60.224988,-0.000545912704,0.000307511719
subthreshold,17.0,63.9000,-60.224574,-0.000545977151,0.000307566968
subthreshold,17.0,64.0000,-60.224160,-0.000546041526,0.000307622216
subthreshold,17.0,64.1000,-60.223746,-0.000546105829,0.000307677464
subthreshold,17.0,64.2000,-60.223332,-0.000546170059,0.000307732712
subthreshold,17.0,64.3000,-60.222919,-0.000546234216,0.000307787957
subthreshold,17.0,64.4000,-60.222506,-0.0005462983,0.000307843201
subthreshold,17.0,64.5000,-60.222093,-0.000546362311,0.000307898443
subthreshold,17.0,64.6000,-60.221680,-0.000546426248,0.000307953682
subthreshold,17.0,64.7000,-60.221268,-0.000546490112,0.000308008917
subthreshold,17.0,64.8000,-60.220856,-0.000546553902,0.000308064149
subthreshold,17.0,64.9000,-60.220444,-0.000546617619,0.000308119377
subthreshold,17.0,65.0000,-60.220033,-0.000546681261,0.0003081746
subthreshold,17.0,65.1000,-60.219621,-0.00054674483,0.000308229819
subthreshold,17.0,65.2000,-60.219210,-0.000546808324,0.000308285032
subthreshold,17.0,65.3000,-60.218800,-0.000546871743,0.00030834024
subthreshold,17.0,65.4000,-60.218389,-0.000546935088,0.000308395441
subthreshold,17.0,65.5000,-60.217979,-0.000546998358,0.000308450636
subthreshold,17.0,65.6000,-60.217570,-0.000547061553,0.000308505824
subthreshold,17.0,65.7000,-60.217160,-0.000547124672,0.000308561005
subthreshold,17.0,65.8000,-60.216751,-0.000547187717,0.000308616178
subthreshold,17.0,65.9000,-60.216342,-0.000547250686,0.000308671343
subthreshold,17.0,66.0000,-60.215933,-0.00054731358,0.0003087265
subthreshold,17.0,66.1000,-60.215525,-0.000547376398,0.000308781647
subthreshold,17.0,66.2000,-60.215117,-0.00054743914,0.000308836785
subthreshold,17.0,66.3000,-60.214709,-0.000547501806,0.000308891914
subthreshold,17.0,66.4000,-60.214302,-0.000547564396,0.000308947032
