variant,section,mechanism,parameter,old_value,new_value
E_CaL_and_iNaP_removed,dend[138],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[138],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[138],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[139],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[139],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[139],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[139],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[139],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[140],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[141],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[142],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[142],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[142],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[143],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[144],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[144],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[144],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[145],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[146],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[147],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[147],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[147],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[148],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[148],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[148],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[149],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[149],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[149],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[150],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[151],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[151],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[151],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[152],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[153],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[154],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[155],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[156],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[157],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[158],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[159],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[160],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[161],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[162],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[163],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[164],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[164],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[164],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[165],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[166],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[166],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[166],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[166],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[166],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[167],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[168],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[169],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[170],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[171],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[172],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[172],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[172],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[173],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[174],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[174],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[174],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[175],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[175],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[175],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[176],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[176],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[176],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[177],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[178],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[178],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[178],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[179],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[180],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[180],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[180],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[181],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[181],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[181],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[182],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[183],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[183],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[183],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[184],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[184],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[184],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[184],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[184],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[185],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[186],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[186],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[186],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[187],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[187],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[187],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[188],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[189],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[189],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[189],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[189],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[189],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[190],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[190],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[190],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[191],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[192],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[193],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[193],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[193],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,dend[194],iCaL,pcabar_iCaL,3.7500000000000003e-05,0.0
E_CaL_and_iNaP_removed,soma[0],iNaP,gnabar_iNaP,0.0001,0.0
