BNa_scale,CaAN_scale,CaL_scale,I-10_AIS_AP_peak_mV,I-10_AIS_AP_width_ms,I-10_AIS_ISI_CV,I-10_AIS_adaptation_ratio,I-10_AIS_latency_ms,I-10_AIS_spikes,I-10_RIN_GOhm,I-10_max_AIS_mV,I-10_max_soma_mV,I-10_recovery_soma_mV,I-10_soma_spikes,I0_AIS_AP_peak_mV,I0_AIS_AP_width_ms,I0_AIS_ISI_CV,I0_AIS_adaptation_ratio,I0_AIS_latency_ms,I0_AIS_spikes,I0_RIN_GOhm,I0_max_AIS_mV,I0_max_soma_mV,I0_recovery_soma_mV,I0_soma_spikes,I100_AIS_AP_peak_mV,I100_AIS_AP_width_ms,I100_AIS_ISI_CV,I100_AIS_adaptation_ratio,I100_AIS_latency_ms,I100_AIS_spikes,I100_RIN_GOhm,I100_max_AIS_mV,I100_max_soma_mV,I100_recovery_soma_mV,I100_soma_spikes,I120_AIS_AP_peak_mV,I120_AIS_AP_width_ms,I120_AIS_ISI_CV,I120_AIS_adaptation_ratio,I120_AIS_latency_ms,I120_AIS_spikes,I120_RIN_GOhm,I120_max_AIS_mV,I120_max_soma_mV,I120_recovery_soma_mV,I120_soma_spikes,I40_AIS_AP_peak_mV,I40_AIS_AP_width_ms,I40_AIS_ISI_CV,I40_AIS_adaptation_ratio,I40_AIS_latency_ms,I40_AIS_spikes,I40_RIN_GOhm,I40_max_AIS_mV,I40_max_soma_mV,I40_recovery_soma_mV,I40_soma_spikes,I60_AIS_AP_peak_mV,I60_AIS_AP_width_ms,I60_AIS_ISI_CV,I60_AIS_adaptation_ratio,I60_AIS_latency_ms,I60_AIS_spikes,I60_RIN_GOhm,I60_max_AIS_mV,I60_max_soma_mV,I60_recovery_soma_mV,I60_soma_spikes,I80_AIS_AP_peak_mV,I80_AIS_AP_width_ms,I80_AIS_ISI_CV,I80_AIS_adaptation_ratio,I80_AIS_latency_ms,I80_AIS_spikes,I80_RIN_GOhm,I80_max_AIS_mV,I80_max_soma_mV,I80_recovery_soma_mV,I80_soma_spikes,KCa_scale,KDR_scale,iNaP_scale,score
1.15,0.75,0.75,nan,nan,nan,nan,nan,0,0.7608355425168639,-72.6243180596015,-72.62496859223296,-75.42127037863627,0,nan,nan,nan,nan,nan,0,nan,-72.30432853611438,-72.30504190061716,-72.2671427938309,0,12.604089456636117,1.5999999999997574,0.001958616318832725,1.0025597269667998,56.374999999994714,6,nan,16.29078570859999,2.616415938703397,-72.81228763370768,6,12.91797711325637,1.5958333333330945,0.00242145306272414,0.9968040907652226,46.500000000003695,6,nan,17.936678439336987,3.7291060036089783,-66.52036882590211,6,5.753269389295218,1.624999999998522,nan,nan,158.17499999990213,2,nan,6.038524807061007,-4.385135233530039,-65.80609946918209,2,10.063645578156333,1.6312500000003638,0.001609348469390388,1.003891050586205,97.82499999995702,4,nan,11.165816493561664,-0.8351579411293921,-72.62591800174327,4,11.854873050784672,1.6200000000000045,0.0023256685907840826,1.0053554040927335,71.47499999998098,5,nan,14.142163538760366,1.1741329090559471,-72.67202640889876,5,1.5,0.55,1.25,696.6686255809443
1.35,1.25,1.0,nan,nan,nan,nan,nan,0,0.7565167787507661,-72.61858146519931,-72.61934698900868,-75.37251876985121,0,nan,nan,nan,nan,nan,0,nan,-72.28885603120568,-72.28969772986021,-72.25124556128259,0,16.555250628211954,1.554166666666428,0.0041920064642957415,1.010789324252029,55.09999999999587,6,nan,20.08053424922125,4.975970737652956,-73.12077299348353,6,16.835158245078144,1.5374999999997574,0.0019663202563676594,0.9996816300555859,45.400000000004695,6,nan,21.622992265488072,6.029847177994342,-67.10359056933783,6,10.81840730160005,1.5874999999985562,nan,nan,153.0499999999068,2,nan,11.015268954674346,-1.1665657162314413,-65.79846718837388,2,14.277171096161299,1.5750000000003581,0.00776200330233515,1.0188235294142662,95.62499999995902,4,nan,15.327434064931161,1.7661974324943004,-72.86938002098204,4,15.875188329344985,1.5649999999999864,0.007096187608639711,1.018532065353131,69.89999999998241,5,nan,18.080407965233633,3.6160268286659196,-73.11262665882893,5,0.75,0.5,0.75,695.7861328390644
1.15,1.25,1.0,nan,nan,nan,nan,nan,0,0.7560586147242759,-72.59633272366844,-72.5969881999499,-75.34617017104658,0,nan,nan,nan,nan,nan,0,nan,-72.22217032883141,-72.22289992189212,-72.17826396387177,0,12.687695987149,1.6041666666664203,0.0015454648660219745,0.9991527817045018,56.174999999994895,6,nan,16.322052613253327,2.6400204391603213,-72.72223374592083,6,13.00699089690123,1.5916666666664128,0.003518063418104599,0.9920735573889375,46.35000000000383,6,nan,17.94667164445779,3.7487899409325487,-66.61086139412676,6,5.9707182786457595,1.624999999998522,nan,nan,156.57499999990358,2,nan,6.245007932070442,-4.228898284698197,-65.70734995579394,2,10.147620038491425,1.6312500000003638,0.0019752844681490424,1.0048487199405078,97.27499999995752,4,nan,11.244623545490274,-0.777640849608801,-72.67991629219706,4,11.934377310822521,1.6149999999999864,0.0018271801233761041,1.0043572984781615,71.17499999998125,5,nan,14.189443128547078,1.2097636433857364,-72.76442846791714,5,0.5,0.55,1.25,695.6603448197627
1.15,1.25,0.75,nan,nan,nan,nan,nan,0,0.7564517982611079,-72.6184762125815,-72.61912778991562,-75.37120871414753,0,nan,nan,nan,nan,nan,0,nan,-72.28913118846513,-72.28984756562758,-72.25151811782128,0,12.332725702655956,1.6041666666664203,0.0021178915096897156,1.0025524673895503,56.79999999999433,6,nan,16.12752328910088,2.484298994007899,-72.62530685791316,6,12.637643356025821,1.5958333333330756,0.0028216315993234765,0.9958598726129385,46.80000000000342,6,nan,17.8058051583252,3.6130794103877917,-66.69606721168873,6,5.372416282006234,1.6499999999984993,nan,nan,160.87499999989967,2,nan,5.655621388383567,-4.650818171315775,-65.80848192486407,2,9.775404641463751,1.6437500000003809,0.0017493662029887099,1.0042701863380212,98.97499999995597,4,nan,10.901588505836708,-1.0320471193965532,-72.56531897201896,4,11.5848574975396,1.6299999999999955,0.002461233225860289,1.0058294874941107,72.14999999998037,5,nan,13.943009800206802,1.0134147084444587,-72.63492633101065,5,1.5,0.5,1.0,694.8217673367326
1.45,1.5,1.0,nan,nan,nan,nan,nan,0,0.7542848887748136,-72.60373598874085,-72.60456186377614,-75.33584857712214,0,nan,nan,nan,nan,nan,0,nan,-72.24551324972988,-72.24642843064547,-72.2044166409258,0,18.448941805806427,1.5166666666664053,0.007891761973132468,1.0213128729798227,54.12499999999676,6,nan,21.850562860130978,6.111216550063535,-73.43547130099283,5,18.780360599468228,1.5166666666664241,0.003522548251835763,1.0082855321876412,44.6250000000054,6,nan,23.3187627939138,7.128635814570529,-67.68356372148021,6,13.026838659503323,1.5499999999985903,nan,nan,149.42499999991009,2,nan,13.224282083199034,0.23220834584633945,-66.11789592809289,2,16.27177548549533,1.5500000000003524,0.011895158114201191,1.028897188915399,93.72499999996074,4,nan,17.308468593219597,3.0193233796865884,-73.10144232492443,4,17.807169903092966,1.5299999999999954,0.011498937899485483,1.030273437503277,68.62499999998357,5,nan,19.93380713450958,4.799894273476407,-73.47170568550312,5,1.0,0.55,0.75,694.1737005485185
1.35,0.5,0.75,nan,nan,nan,nan,nan,0,0.7633987966980939,-72.6413914013657,-72.64215213559143,-75.46406508919446,0,nan,nan,nan,nan,nan,0,nan,-72.35390330157479,-72.35472997170989,-72.32080773988342,0,16.652574041879905,1.554166666666428,0.004517973476028364,1.011310904876413,54.82499999999612,6,nan,20.20158180467523,5.089823462789736,-73.11852486140333,6,16.879383359059307,1.5458333333331022,0.0025427357920344094,1.0029287341370468,45.225000000004854,6,nan,21.720004330287804,6.126650907330339,-66.3311152952986,6,11.239603510117103,1.5874999999985562,nan,nan,150.8249999999088,2,nan,11.426195105916563,-0.8526265064482742,-66.63061984555077,2,14.525031058359957,1.5812500000003524,0.005205500991635123,1.012784658412117,94.82499999995974,4,nan,15.54747489045457,1.9481299003337789,-72.23490468271473,4,16.03999647327794,1.565000000000009,0.005946092697365849,1.0156794425115476,69.4749999999828,5,nan,18.234551450406457,3.754792954580233,-72.3676805277562,5,1.5,0.5,1.0,693.842860718228
1.25,1.0,1.0,nan,nan,nan,nan,nan,0,0.7585744727516583,-72.61795911577374,-72.61866777881819,-75.39262896040651,0,nan,nan,nan,nan,nan,0,nan,-72.28589529662644,-72.28667499350134,-72.24748861648087,0,14.688379687029588,1.5791666666664241,0.0015382016617648765,1.0014228799132185,55.624999999995396,6,nan,18.29877789050894,3.867175795401681,-72.9320682144612,6,14.956645634313832,1.5666666666664166,0.00342808859224038,0.9926587934899993,45.87500000000426,6,nan,19.871936825649886,4.943980973144978,-66.37206708807008,6,8.711520324403931,1.624999999998522,nan,nan,154.17499999990576,2,nan,8.924874614347559,-2.473624820824626,-65.71275742950681,2,12.358388146581134,1.6062500000003581,0.0035992806910006368,1.0088217996495792,96.39999999995831,4,nan,13.417177271334715,0.5842558625943608,-72.60291864002825,4,14.003535440587447,1.5900000000000092,0.0030789222680390705,1.0078144078175033,70.54999999998182,5,nan,16.23684674980914,2.478793427008467,-72.71232357532679,5,0.5,0.5,1.0,692.8743140779948
1.45,1.0,1.0,nan,nan,nan,nan,nan,0,0.7585094638139551,-72.59298741077852,-72.59381576558538,-75.36873551479,0,nan,nan,nan,nan,nan,0,nan,-72.20944234549845,-72.21036664446497,-72.16358636210838,0,18.7578868123402,1.5374999999997574,0.0025186706585766058,1.0058038305320118,53.22499999999758,6,nan,22.122064168298206,6.374716578625278,-73.14701526640253,6,18.948256152683125,1.5333333333330945,0.002435981951297486,0.9957709824341763,44.00000000000597,6,nan,23.529095857123416,7.349628606461635,-73.01679082448543,6,14.038542984264913,1.5833333333342807,0.004126351736969146,1.008286898130433,142.52499999991636,3,nan,14.296676650230852,1.0617868286509937,-72.85160893347694,3,16.859577101267163,1.562500000000341,0.006884394070942076,1.0167271261608153,91.19999999996304,4,nan,17.85651936786396,3.4741035507362352,-71.9982223246229,4,18.2134666951057,1.5549999999999955,0.005458862996423727,1.0142286570171657,67.24999999998482,5,nan,20.302228803003874,5.131031529134957,-72.23107385068508,5,0.5,0.5,1.25,692.4820359339551
1.35,0.5,1.0,nan,nan,nan,nan,nan,0,0.7633597936061932,-72.65018806956388,-72.65094697476937,-75.47217246044764,0,nan,nan,nan,nan,nan,0,nan,-72.37968011777652,-72.38050090073101,-72.34891189642461,0,16.497276455944498,1.554166666666428,0.0018484267745781545,1.003146453093439,55.19999999999578,6,nan,20.093281302994495,4.990694444030226,-73.08690634836046,6,16.716847604845523,1.554166666666428,0.0031837626183338847,0.9935856318164847,45.500000000004604,6,nan,21.61572750223627,6.03865508350375,-66.24591630746959,6,11.06499708802548,1.5999999999985448,nan,nan,152.52499999990727,2,nan,11.249296193279351,-0.972765309503799,-65.77047745128212,2,14.339791657242461,1.5875000000003467,0.005438225378483686,1.0132411067217388,95.72499999995892,4,nan,15.371133182022989,1.818870815442605,-72.58378960502804,4,15.874621638369977,1.5799999999999954,0.004369399631336322,1.011304988943792,70.04999999998228,5,nan,18.094997178260694,3.638502827218972,-72.72530309810568,5,0.5,0.45,0.75,692.2358190981209
1.15,0.5,0.75,nan,nan,nan,nan,nan,0,0.7632840624286856,-72.65039464860634,-72.65104061210965,-75.47096444756383,0,nan,nan,nan,nan,nan,0,nan,-72.38092842692687,-72.38162687856294,-72.35025963156359,0,12.331236720851734,1.6041666666664203,0.002210164221765046,0.9962931280338854,56.94999999999419,6,nan,16.128160010271806,2.47721672006378,-72.62726513622782,6,12.615134558488393,1.5999999999997574,0.0040212846960333195,0.9910285165024,46.90000000000333,6,nan,17.80606479709179,3.609060293910585,-66.29743953493741,6,5.344081914017501,1.6374999999985107,nan,nan,161.54999999989906,2,nan,5.621551129027412,-4.673667455484443,-65.86529705689782,2,9.785364383742966,1.6312500000003922,0.0006013629792248399,0.9998055609592145,99.2749999999557,4,nan,10.890308420557098,-1.039948239181533,-72.49890385007615,4,11.602790007276086,1.609999999999991,0.001188445292784144,0.9992684711077073,72.34999999998018,5,nan,13.932607493980294,1.005981055547608,-72.41192399591434,5,0.75,0.5,1.0,692.1543256412202
1.45,0.5,0.75,nan,nan,nan,nan,nan,0,0.763285239437451,-72.62138087242987,-72.6222027318377,-75.44416958101694,0,nan,nan,nan,nan,nan,0,nan,-72.29367823385864,-72.2945813312307,-72.25495844145782,0,18.7388054871686,1.5291666666664316,0.005785969613205065,1.0152716593282936,53.4249999999974,6,nan,22.09212056068355,6.340330885502917,-73.07333499690154,6,18.944919321342805,1.5124999999997613,0.003407853372060318,1.0065897858327,44.15000000000583,6,nan,23.512173809893014,7.324705780281983,-73.08700309999722,6,13.796061713214089,1.575000000000955,0.002554640932114723,1.0051223676743597,144.37499999991468,3,nan,14.039330127797644,0.8544700401406649,-72.81276674853245,3,16.784465023578647,1.5500000000003524,0.006608859827014833,1.0162206001641574,91.82499999996247,4,nan,17.74886386773278,3.3886173405168054,-71.80364254347086,4,18.172963782275737,1.5450000000000046,0.007383042844993939,1.0194150277383447,67.57499999998453,5,nan,20.24251909298336,5.07862753056693,-71.96791302569873,5,1.5,0.55,1.25,690.7225027424076
1.45,1.5,1.25,nan,nan,nan,nan,nan,0,0.7542552127370342,-72.61257612322275,-72.61339999631491,-75.3441895713961,0,nan,nan,nan,nan,nan,0,nan,-72.27176080480818,-72.2726694178488,-72.23311777098307,0,18.345903192843288,1.5208333333331059,0.0015978895806385378,0.9974226804164205,54.47499999999644,6,nan,21.744022659157025,6.017412722326723,-73.06740232672007,6,18.582538018606453,1.5249999999997688,0.004613274616131307,0.9887387387397827,44.90000000000515,6,nan,23.231783662432875,7.046118737769283,-66.26745549588841,6,12.871623337817766,1.5749999999985675,nan,nan,151.12499999990854,2,nan,13.04556791665823,0.1075979395455799,-65.90729243665614,2,16.16859879140362,1.5500000000003524,0.004612487723117644,1.0110366574718015,94.59999999995995,4,nan,17.14522297382295,2.8942162978953863,-72.59993703900429,4,17.711348348396893,1.5349999999999908,0.002259413351127147,1.005646943287986,69.1499999999831,5,nan,19.792977880203033,4.689539411050456,-72.60949413229092,5,0.25,0.5,0.5,690.3356762594567
1.15,1.25,0.75,nan,nan,nan,nan,nan,0,0.7564507991758063,-72.61846719597044,-72.61911877489392,-75.3711895074064,0,nan,nan,nan,nan,nan,0,nan,-72.28910428752114,-72.28982066997484,-72.25148895421715,0,12.331783687912457,1.6083333333330831,0.0018289975883082183,0.9982915717582651,56.79999999999433,6,nan,16.127602334857826,2.4842987519931206,-72.61154073799305,6,12.622107929977181,1.5916666666664316,0.0034984800293216844,0.9926423544479104,46.80000000000342,6,nan,17.805781450873596,3.6130965068859653,-66.34346561948426,6,5.3741787486509525,1.6374999999985107,nan,nan,160.87499999989967,2,nan,5.655665838768265,-4.650846869290981,-65.80348174094827,2,9.788177266301233,1.6375000000003865,0.0007501676444214811,1.001361338003351,98.97499999995597,4,nan,10.901491935977045,-1.03209343325564,-72.46898379953018,4,11.601349237152032,1.6149999999999864,0.0012229582647482146,1.0014619883072189,72.14999999998037,5,nan,13.943037147575922,1.0134060647087846,-72.43630393580175,5,1.0,0.5,1.0,689.7161898864716
1.45,1.5,0.75,nan,nan,nan,nan,nan,0,0.7541227190277311,-72.57929032613336,-72.58012176377835,-75.31059968287481,0,nan,nan,nan,nan,nan,0,nan,-72.1714341486611,-72.1723680312673,-72.12314737931645,0,18.84274756932559,1.5124999999997613,0.0024646615940762057,1.005323868681397,53.29999999999751,6,nan,22.069936106776407,6.311202685090523,-72.31525805615364,6,18.941748805687233,1.5000000000005846,0.002047606899247883,1.0000000000045475,44.025000000005946,7,nan,23.49970353596126,7.303715564006599,-73.03438311254924,7,13.537625069320027,1.5499999999985903,nan,nan,145.19999999991393,2,nan,13.714144909495749,0.5782045689692488,-72.77236365467334,2,16.765556590196926,1.5437500000003297,0.002638411135218816,1.0064790443428495,91.72499999996256,4,nan,17.686173995328293,3.3056298830212403,-71.46023654630208,4,18.24001451265311,1.525,0.0032322972130380445,1.008352315871804,67.42499999998466,5,nan,20.217651149650308,5.036272633103392,-71.22366941545259,5,1.0,0.65,1.25,688.6677796404052
1.15,0.5,0.75,nan,nan,nan,nan,nan,0,0.7631172694258851,-72.6349606257336,-72.63560928515456,-75.45460774467566,0,nan,nan,nan,nan,nan,0,nan,-72.33513019967194,-72.33583753497929,-72.300326734219,0,12.6018708696197,1.6083333333330831,0.0033489231475787745,0.9916833954729201,56.39999999999469,6,nan,16.28335408827033,2.616877632818496,-72.5798507467925,6,12.885137409943985,1.5916666666664316,0.004626796231299887,0.9887060342056585,46.52500000000367,6,nan,17.92942805881601,3.7299304886541895,-66.38788533996738,6,5.747762958256922,1.624999999998522,nan,nan,158.39999999990192,2,nan,6.025435032066854,-4.391412375523581,-65.82105610473654,2,10.093304694689206,1.6312500000003638,0.0016172185993086777,0.9966790388772307,97.92499999995692,4,nan,11.161751995158527,-0.8384527291038586,-72.38120598077643,4,11.88315784620939,1.6200000000000045,0.002237378787721734,0.9948529411794114,71.54999999998091,5,nan,14.142710569600613,1.1701860879456851,-72.13204525361454,5,0.25,0.55,1.25,688.5072709434444
1.25,1.5,0.75,nan,nan,nan,nan,nan,0,0.7543976237517057,-72.61908351676678,-72.61979195945412,-75.35117996339685,0,nan,nan,nan,nan,nan,0,nan,-72.29202291939976,-72.29280130839417,-72.2551858331804,0,14.40013186500382,1.5791666666664241,0.0017566763466543651,1.000575373997187,56.19999999999487,6,nan,18.109577681022948,3.6997387388858356,-72.7073108689204,6,14.666363181285519,1.5666666666664166,0.0029621078533216254,0.9948270287757588,46.2750000000039,6,nan,19.735445251713838,4.805861995341534,-66.37588784118435,6,7.849904921418929,1.5999999999985448,nan,nan,159.27499999990113,2,nan,8.075620964962145,-3.1084388003780403,-65.87953133519423,2,11.97584327727566,1.5937500000003695,0.0013329027624808336,1.0031409501398658,98.04999999995681,4,nan,13.027826177673838,0.2858538832726689,-72.35627617987066,4,13.708551722228838,1.5850000000000137,0.0018308754526709142,1.0036909448848579,71.42499999998103,5,nan,15.977638865423172,2.2688089738981643,-72.24242728071962,5,1.0,0.5,0.75,688.257600763465
1.15,1.25,1.0,nan,nan,nan,nan,nan,0,0.7560581085533868,-72.59632819189615,-72.59698366897952,-75.34616047383885,0,nan,nan,nan,nan,nan,0,nan,-72.22215657843914,-72.22288617423348,-72.17824899661431,0,12.69139135907031,1.6041666666664203,0.0025484394067760473,0.9943100995774666,56.174999999994895,6,nan,16.32203984584712,2.640033863064186,-72.67800319449213,6,12.986749765681182,1.5916666666664128,0.00458202944841916,0.9888143176746519,46.35000000000383,6,nan,17.946707096063747,3.748790699052564,-66.11650234259098,6,5.976452220759938,1.624999999998522,nan,nan,156.57499999990358,2,nan,6.244874247214184,-4.228862391522449,-65.71593731121914,2,10.175125588907871,1.6375000000003865,0.0005510280786587191,1.000000000002488,97.27499999995752,4,nan,11.244586369825525,-0.7776609966742548,-72.48327824335176,4,11.953307522341948,1.6200000000000045,0.0012439667025100948,0.998052106163273,71.17499999998125,5,nan,14.189475028998968,1.2097645472816136,-72.42028282608794,5,0.25,0.55,1.25,687.4502559436577
1.45,1.5,0.75,nan,nan,nan,nan,nan,0,0.7541447696221993,-72.57862683040521,-72.5794584571605,-75.310373558721,0,nan,nan,nan,nan,nan,0,nan,-72.16902316374296,-72.16995770708573,-72.12040184411333,0,18.740429703898293,1.5333333333330945,0.005707929820413406,1.0149867763775329,53.249999999997556,6,nan,22.094961091568457,6.343336160057273,-72.95958901725422,6,18.94289845482669,1.5249999999997499,0.003370287117722156,1.0062623599216136,44.00000000000597,6,nan,23.5033566052945,7.324820730960328,-73.00545084678214,6,13.81598183149051,1.575000000000955,0.002632889775495765,1.0052796803674489,143.59999999991538,3,nan,14.061979093540025,0.8741230216122479,-72.75992504103128,3,16.796383698451955,1.5625000000003695,0.006608403170290207,1.0162436548242542,91.42499999996284,4,nan,17.77541327965673,3.398142646487468,-71.64401598168699,4,18.179091345338314,1.55,0.007421979096650404,1.0196870267567282,67.32499999998475,5,nan,20.257572765756066,5.086147560566902,-71.81950928052501,5,1.5,0.55,1.25,686.8301557837171
1.35,0.75,1.0,nan,nan,nan,nan,nan,0,0.7609422532680838,-72.62308648279141,-72.62385111598206,-75.42209388885063,0,nan,nan,nan,nan,nan,0,nan,-72.29947118096992,-72.30031047759917,-72.26172080387897,0,16.512193911959027,1.5916666666664128,0.002905156945047435,0.9936397802871321,54.59999999999633,6,nan,20.263976942998667,5.161562549891933,-72.61655197221522,6,16.616758430137228,1.5958333333330945,0.006022518983937076,0.9851228978016564,45.07500000000499,6,nan,21.75117406477534,6.180201333068911,-72.40554117373175,6,11.891393782618648,1.6416666666676747,0.0023563013220602976,1.0047237331828645,147.04999999991225,3,nan,12.14382544790036,-0.2682701732977997,-72.40575526367346,3,14.71418522099508,1.6312500000003638,0.0027256540701756336,1.0066505441374587,93.89999999996058,4,nan,15.764757037194226,2.156029613598773,-71.70304041623972,4,16.042865965430583,1.6200000000000045,0.0011051895735656786,1.0014947683135655,69.09999999998314,5,nan,18.338314065738555,3.8637840169211737,-71.78179558872772,5,0.25,0.35,1.0,685.4608470024374
1.15,1.0,0.75,nan,nan,nan,nan,nan,0,0.7587256369756687,-72.6290961665607,-72.6297458721536,-75.40440306572317,0,nan,nan,nan,nan,nan,0,nan,-72.31966528739635,-72.3203756720538,-72.28436151590303,0,12.331033500904693,1.6041666666664203,0.0035196315424975266,0.9914113942210888,56.84999999999428,6,nan,16.13058863736091,2.482346861451734,-72.46214207194822,6,12.601397121861295,1.5958333333330756,0.004976556277355661,0.987443657438345,46.8250000000034,6,nan,17.807088282528685,3.6120839832111797,-66.2303120990872,6,5.366820087245982,1.6499999999984993,nan,nan,161.09999999989947,2,nan,5.644661196662216,-4.6584617711786676,-65.81686547985788,2,9.804238118666278,1.6312500000003638,0.0016582531505167798,0.9964905439681976,99.07499999995588,4,nan,10.898005370346723,-1.0346471257516383,-72.33384128576503,4,11.61431336529333,1.625,0.0024533110811221517,0.9946170785447079,72.2249999999803,5,nan,13.935592912388685,1.011020965440143,-72.10733444594612,5,0.25,0.5,1.0,684.5195001591246
1.45,0.75,0.75,nan,nan,nan,nan,nan,0,0.760974439229156,-72.61134038689063,-72.61216449643551,-75.41089165140559,0,nan,nan,nan,nan,nan,0,nan,-72.26478800602492,-72.26569829098253,-72.22389116243862,0,18.841303396782944,1.5083333333330984,0.0014625334122756897,0.9985154394332509,53.4249999999974,6,nan,22.073341298466737,6.309176766820693,-71.83694293156817,6,18.925194513101268,1.5000000000005846,0.0025844389074881134,0.9943219772924308,44.125000000005855,7,nan,23.492379702055597,7.301808018517441,-72.90114649038597,7,13.51897102298903,1.5374999999986017,nan,nan,145.79999999991338,2,nan,13.693050248381816,0.563223194356172,-72.80024812882392,2,16.771218204400707,1.531250000000341,0.0007216192393065488,1.0014198782979877,92.02499999996229,4,nan,17.66410841700523,3.2959410685994377,-71.30033335007997,4,18.255622099221647,1.525,0.0009042207819240384,1.0012693577072878,67.5999999999845,5,nan,20.2181364597701,5.033105828515063,-70.8264288005224,5,0.5,0.65,1.25,684.1525273783639
