condition,temperature_C,current_pA,time_ms,voltage_mV
final_near_25pA,35.0,25.0,1093.5500000017869,-45.597239222221226
final_near_25pA,35.0,25.0,1093.6500000017872,-45.347349171492866
final_near_25pA,35.0,25.0,1093.7500000017876,-45.08249562354534
final_near_25pA,35.0,25.0,1093.850000001788,-44.800803326806715
final_near_25pA,35.0,25.0,1093.9500000017883,-44.49934925877512
final_near_25pA,35.0,25.0,1094.0500000017887,-44.17483286352815
final_near_25pA,35.0,25.0,1094.150000001789,-43.82372962770028
final_near_25pA,35.0,25.0,1094.2500000017894,-43.44099875115932
final_near_25pA,35.0,25.0,1094.3500000017898,-43.02037174158909
final_near_25pA,35.0,25.0,1094.4500000017902,-42.55442822129703
final_near_25pA,35.0,25.0,1094.5500000017905,-42.032620903007164
final_near_25pA,35.0,25.0,1094.6500000017909,-41.44195660413578
final_near_25pA,35.0,25.0,1094.7500000017912,-40.764146315633575
final_near_25pA,35.0,25.0,1094.8500000017916,-39.97445351172285
final_near_25pA,35.0,25.0,1094.950000001792,-39.03781624764384
final_near_25pA,35.0,25.0,1095.0500000017923,-37.903033808913584
final_near_25pA,35.0,25.0,1095.1500000017927,-36.493145165574326
final_near_25pA,35.0,25.0,1095.250000001793,-34.688283844385126
final_near_25pA,35.0,25.0,1095.3500000017934,-32.29532039628297
final_near_25pA,35.0,25.0,1095.4500000017938,-28.99535033382179
final_near_25pA,35.0,25.0,1095.5500000017942,-24.268327189624323
final_near_25pA,35.0,25.0,1095.6500000017945,-17.372432874629954
final_near_25pA,35.0,25.0,1095.750000001795,-7.8117068032443395
final_near_25pA,35.0,25.0,1095.8500000017953,2.98618646349237
final_near_25pA,35.0,25.0,1095.9500000017956,11.066701543187312
final_near_25pA,35.0,25.0,1096.050000001796,13.877789678997628
final_near_25pA,35.0,25.0,1096.1500000017963,11.938344487484256
final_near_25pA,35.0,25.0,1096.2500000017967,6.755918835303954
final_near_25pA,35.0,25.0,1096.350000001797,-0.24859603471648062
final_near_25pA,35.0,25.0,1096.4500000017974,-7.932892377925703
final_near_25pA,35.0,25.0,1096.5500000017978,-15.534621064278864
final_near_25pA,35.0,25.0,1096.6500000017982,-22.697584551103752
final_near_25pA,35.0,25.0,1096.7500000017985,-29.388217985201457
final_near_25pA,35.0,25.0,1096.850000001799,-35.747106930692816
final_near_25pA,35.0,25.0,1096.9500000017993,-41.880758087260084
final_near_25pA,35.0,25.0,1097.0500000017996,-47.67364639699464
final_near_25pA,35.0,25.0,1097.1500000018,-52.84393268456626
final_near_25pA,35.0,25.0,1097.2500000018003,-57.18507637455918
final_near_25pA,35.0,25.0,1097.3500000018007,-60.68839099220485
final_near_25pA,35.0,25.0,1097.450000001801,-63.479787914005094
final_near_25pA,35.0,25.0,1097.5500000018014,-65.71503179719201
final_near_25pA,35.0,25.0,1097.6500000018018,-67.52484751696998
final_near_25pA,35.0,25.0,1097.7500000018022,-69.00502610782439
final_near_25pA,35.0,25.0,1097.8500000018025,-70.22380974938774
final_near_25pA,35.0,25.0,1097.950000001803,-71.23097897215229
final_near_25pA,35.0,25.0,1098.0500000018033,-72.06425111818379
final_near_25pA,35.0,25.0,1098.1500000018036,-72.75315066543861
final_near_25pA,35.0,25.0,1098.250000001804,-73.32129456328326
final_near_25pA,35.0,25.0,1098.3500000018043,-73.78782275762113
final_near_25pA,35.0,25.0,1098.4500000018047,-74.16836179577349
final_near_25pA,35.0,25.0,1098.550000001805,-74.4757573630968
final_near_25pA,35.0,25.0,1098.6500000018054,-74.72062177843243
final_near_25pA,35.0,25.0,1098.7500000018058,-74.91175114312804
final_near_25pA,35.0,25.0,1098.8500000018062,-75.05647983771763
final_near_25pA,35.0,25.0,1098.9500000018065,-75.16096247507235
final_near_25pA,35.0,25.0,1099.050000001807,-75.23038775851427
final_near_25pA,35.0,25.0,1099.1500000018073,-75.26914824637966
final_near_25pA,35.0,25.0,1099.2500000018076,-75.28098399818482
final_near_25pA,35.0,25.0,1099.350000001808,-75.2690970077309
final_near_25pA,35.0,25.0,1099.4500000018083,-75.23624320572752
final_near_25pA,35.0,25.0,1099.5500000018087,-75.18480674363597
final_near_25pA,35.0,25.0,1099.650000001809,-75.11686030702444
final_near_25pA,35.0,25.0,1099.7500000018094,-75.03421428695914
final_near_25pA,35.0,25.0,1099.8500000018098,-74.93845723441412
final_near_25pA,35.0,25.0,1099.9500000018102,-74.8309910878996
final_near_25pA,35.0,25.0,1100.0500000018105,-74.71305668155213
final_near_25pA,35.0,25.0,1100.150000001811,-74.58575503038914
final_near_25pA,35.0,25.0,1100.2500000018113,-74.4500666083596
final_near_25pA,35.0,25.0,1100.3500000018116,-74.3068673570832
final_near_25pA,35.0,25.0,1100.450000001812,-74.15694212182915
final_near_25pA,35.0,25.0,1100.5500000018124,-74.00099600180813
final_near_25pA,35.0,25.0,1100.6500000018127,-73.83966470804586
final_near_25pA,35.0,25.0,1100.750000001813,-73.67352440075632
final_near_25pA,35.0,25.0,1100.8500000018134,-73.50309567724427
final_near_25pA,35.0,25.0,1100.9500000018138,-73.32884964157466
final_near_25pA,35.0,25.0,1101.0500000018142,-73.15121349123078
final_near_25pA,35.0,25.0,1101.1500000018145,-72.97057524545207
final_near_25pA,35.0,25.0,1101.250000001815,-72.787288740245
final_near_25pA,35.0,25.0,1101.3500000018153,-72.60167779945951
final_near_25pA,35.0,25.0,1101.4500000018156,-72.41403714950025
final_near_25pA,35.0,25.0,1101.550000001816,-72.22463535317752
final_near_25pA,35.0,25.0,1101.6500000018164,-72.03371747140949
final_near_25pA,35.0,25.0,1101.7500000018167,-71.84150759138768
final_near_25pA,35.0,25.0,1101.850000001817,-71.64821198850763
final_near_25pA,35.0,25.0,1101.9500000018174,-71.45401937825548
final_near_25pA,35.0,25.0,1102.0500000018178,-71.25910212350114
final_near_25pA,35.0,25.0,1102.1500000018182,-71.06361785646519
final_near_25pA,35.0,25.0,1102.2500000018185,-70.86771093930673
final_near_25pA,35.0,25.0,1102.350000001819,-70.6715145288714
final_near_25pA,35.0,25.0,1102.4500000018193,-70.47515087248564
final_near_25pA,35.0,25.0,1102.5500000018196,-70.27873175181944
final_near_25pA,35.0,25.0,1102.65000000182,-70.08235947496084
final_near_25pA,35.0,25.0,1102.7500000018204,-69.88612775813228
final_near_25pA,35.0,25.0,1102.8500000018207,-69.69012299570771
final_near_25pA,35.0,25.0,1102.950000001821,-69.49442467418547
final_near_25pA,35.0,25.0,1103.0500000018214,-69.2991055295758
final_near_25pA,35.0,25.0,1103.1500000018218,-69.10423212083064
final_near_25pA,35.0,25.0,1103.2500000018222,-68.90986535630397
final_near_25pA,35.0,25.0,1103.3500000018225,-68.71606115235046
final_near_25pA,35.0,25.0,1103.450000001823,-68.52287099100468
final_near_25pA,35.0,25.0,1103.5500000018233,-68.33034205895267
final_near_25pA,35.0,25.0,1103.6500000018236,-68.13851750606456
final_near_25pA,35.0,25.0,1103.750000001824,-67.94743674416358
final_near_25pA,35.0,25.0,1103.8500000018244,-67.75713562219809
final_near_25pA,35.0,25.0,1103.9500000018247,-67.5676469641787
final_near_25pA,35.0,25.0,1104.050000001825,-67.37900102393144
final_near_25pA,35.0,25.0,1104.1500000018254,-67.19122547387252
final_near_25pA,35.0,25.0,1104.2500000018258,-67.00434552206066
final_near_25pA,35.0,25.0,1104.3500000018262,-66.81838387057728
final_near_25pA,35.0,25.0,1104.4500000018265,-66.63336065650549
final_near_25pA,35.0,25.0,1104.550000001827,-66.44929467656569
final_near_25pA,35.0,25.0,1104.6500000018273,-66.26620324959164
final_near_25pA,35.0,25.0,1104.7500000018276,-66.08410212320918
final_near_25pA,35.0,25.0,1104.850000001828,-65.90300545269989
final_near_25pA,35.0,25.0,1104.9500000018284,-65.72292492362816
final_near_25pA,35.0,25.0,1105.0500000018287,-65.54387110367368
final_near_25pA,35.0,25.0,1105.150000001829,-65.3658541698247
final_near_25pA,35.0,25.0,1105.2500000018294,-65.188883465501
final_near_25pA,35.0,25.0,1105.3500000018298,-65.01296737717969
final_near_25pA,35.0,25.0,1105.4500000018302,-64.83811280115043
final_near_25pA,35.0,25.0,1105.5500000018305,-64.66432404426136
final_near_25pA,35.0,25.0,1105.650000001831,-64.49160575669256
final_near_25pA,35.0,25.0,1105.7500000018313,-64.31996267991119
final_near_25pA,35.0,25.0,1105.8500000018316,-64.1493991499402
final_near_25pA,35.0,25.0,1105.950000001832,-63.979918935592984
final_near_25pA,35.0,25.0,1106.0500000018324,-63.81152383873615
final_near_25pA,35.0,25.0,1106.1500000018327,-63.644213073727826
final_near_25pA,35.0,25.0,1106.250000001833,-63.47798723691129
final_near_25pA,35.0,25.0,1106.3500000018335,-63.312847465446964
final_near_25pA,35.0,25.0,1106.4500000018338,-63.14879482686043
final_near_25pA,35.0,25.0,1106.5500000018342,-62.98583009260064
final_near_25pA,35.0,25.0,1106.6500000018345,-62.82395183435007
final_near_25pA,35.0,25.0,1106.750000001835,-62.6631550223131
final_near_25pA,35.0,25.0,1106.8500000018353,-62.50343689474659
final_near_25pA,35.0,25.0,1106.9500000018356,-62.34479588768632
final_near_25pA,35.0,25.0,1107.050000001836,-62.18723074049934
final_near_25pA,35.0,25.0,1107.1500000018364,-62.03074013593342
final_near_25pA,35.0,25.0,1107.2500000018367,-61.87532147503801
final_near_25pA,35.0,25.0,1107.350000001837,-61.72096606218678
final_near_25pA,35.0,25.0,1107.4500000018375,-61.567667128828006
final_near_25pA,35.0,25.0,1107.5500000018378,-61.41542047992541
final_near_25pA,35.0,25.0,1107.6500000018382,-61.264222862283916
final_near_25pA,35.0,25.0,1107.7500000018385,-61.11407129254548
final_near_25pA,35.0,25.0,1107.850000001839,-60.96496279002918
final_near_25pA,35.0,25.0,1107.9500000018393,-60.81688921023142
final_near_25pA,35.0,25.0,1108.0500000018396,-60.66983743051476
final_near_25pA,35.0,25.0,1108.15000000184,-60.52379932310353
final_near_25pA,35.0,25.0,1108.2500000018404,-60.378769206980586
final_near_25pA,35.0,25.0,1108.3500000018407,-60.23474239821082
final_near_25pA,35.0,25.0,1108.450000001841,-60.091714567492936
final_near_25pA,35.0,25.0,1108.5500000018415,-59.94968129411173
final_near_25pA,35.0,25.0,1108.6500000018418,-59.80862983692943
final_near_25pA,35.0,25.0,1108.7500000018422,-59.66854296976415
final_near_25pA,35.0,25.0,1108.8500000018425,-59.52941012593434
final_near_25pA,35.0,25.0,1108.950000001843,-59.39122387216771
final_near_25pA,35.0,25.0,1109.0500000018433,-59.253978150798886
final_near_25pA,35.0,25.0,1109.1500000018436,-59.11766747529692
final_near_25pA,35.0,25.0,1109.250000001844,-58.98228659060525
final_near_25pA,35.0,25.0,1109.3500000018444,-58.847822986894776
final_near_25pA,35.0,25.0,1109.4500000018447,-58.71425284430898
final_near_25pA,35.0,25.0,1109.550000001845,-58.581560967908224
final_near_25pA,35.0,25.0,1109.6500000018455,-58.4497372943747
final_near_25pA,35.0,25.0,1109.7500000018458,-58.31877413417744
final_near_25pA,35.0,25.0,1109.8500000018462,-58.18866485755553
final_near_25pA,35.0,25.0,1109.9500000018465,-58.059403340985185
final_near_25pA,35.0,25.0,1110.050000001847,-57.93098263224566
final_near_25pA,35.0,25.0,1110.1500000018473,-57.803377950182025
final_near_25pA,35.0,25.0,1110.2500000018476,-57.676562778754814
final_near_25pA,35.0,25.0,1110.350000001848,-57.550521549206216
final_near_25pA,35.0,25.0,1110.4500000018484,-57.42524365017837
final_near_25pA,35.0,25.0,1110.5500000018487,-57.30072086990184
final_near_25pA,35.0,25.0,1110.650000001849,-57.17694612482095
final_near_25pA,35.0,25.0,1110.7500000018495,-57.05391292531312
final_near_25pA,35.0,25.0,1110.8500000018498,-56.931613496122964
final_near_25pA,35.0,25.0,1110.9500000018502,-56.81001675455776
final_near_25pA,35.0,25.0,1111.0500000018505,-56.6890901602537
final_near_25pA,35.0,25.0,1111.150000001851,-56.568815125791225
final_near_25pA,35.0,25.0,1111.2500000018513,-56.44917945020403
final_near_25pA,35.0,25.0,1111.3500000018516,-56.33017412867815
final_near_25pA,35.0,25.0,1111.450000001852,-56.21179169202788
final_near_25pA,35.0,25.0,1111.5500000018524,-56.094025515068786
final_near_25pA,35.0,25.0,1111.6500000018527,-55.97686945293062
final_near_25pA,35.0,25.0,1111.750000001853,-55.860299232305586
final_near_25pA,35.0,25.0,1111.8500000018535,-55.74426888083659
final_near_25pA,35.0,25.0,1111.9500000018538,-55.62875149313739
final_near_25pA,35.0,25.0,1112.0500000018542,-55.51373087498515
final_near_25pA,35.0,25.0,1112.1500000018546,-55.399196175691564
final_near_25pA,35.0,25.0,1112.250000001855,-55.28513920994473
final_near_25pA,35.0,25.0,1112.3500000018553,-55.171553168691126
final_near_25pA,35.0,25.0,1112.4500000018556,-55.0584320579667
final_near_25pA,35.0,25.0,1112.550000001856,-54.94576892695128
final_near_25pA,35.0,25.0,1112.6500000018564,-54.83352124220055
final_near_25pA,35.0,25.0,1112.7500000018567,-54.721638417032004
final_near_25pA,35.0,25.0,1112.850000001857,-54.610093223104805
final_near_25pA,35.0,25.0,1112.9500000018575,-54.49886935639792
final_near_25pA,35.0,25.0,1113.0500000018578,-54.38795617882686
final_near_25pA,35.0,25.0,1113.1500000018582,-54.27734589060913
final_near_25pA,35.0,25.0,1113.2500000018586,-54.16703220595687
final_near_25pA,35.0,25.0,1113.350000001859,-54.05700977035617
final_near_25pA,35.0,25.0,1113.4500000018593,-53.94727199443309
final_near_25pA,35.0,25.0,1113.5500000018596,-53.83776738828387
final_near_25pA,35.0,25.0,1113.65000000186,-53.72843385140934
final_near_25pA,35.0,25.0,1113.7500000018604,-53.619238540225645
final_near_25pA,35.0,25.0,1113.8500000018607,-53.51016230912288
final_near_25pA,35.0,25.0,1113.950000001861,-53.4011931548568
final_near_25pA,35.0,25.0,1114.0500000018615,-53.2923227455936
final_near_25pA,35.0,25.0,1114.1500000018618,-53.183544633791264
final_near_25pA,35.0,25.0,1114.2500000018622,-53.07485355503172
final_near_25pA,35.0,25.0,1114.3500000018626,-52.96624440084479
final_near_25pA,35.0,25.0,1114.450000001863,-52.857667008565286
final_near_25pA,35.0,25.0,1114.5500000018633,-52.74903790410963
final_near_25pA,35.0,25.0,1114.6500000018636,-52.64031153934269
final_near_25pA,35.0,25.0,1114.750000001864,-52.5314618066887
final_near_25pA,35.0,25.0,1114.8500000018644,-52.42247245443921
final_near_25pA,35.0,25.0,1114.9500000018647,-52.31333251303456
final_near_25pA,35.0,25.0,1115.050000001865,-52.20403356646093
final_near_25pA,35.0,25.0,1115.1500000018655,-52.094568741996156
final_near_25pA,35.0,25.0,1115.2500000018658,-51.98493215475156
final_near_25pA,35.0,25.0,1115.3500000018662,-51.87507708226084
final_near_25pA,35.0,25.0,1115.4500000018666,-51.76489193471879
final_near_25pA,35.0,25.0,1115.550000001867,-51.65431011305844
final_near_25pA,35.0,25.0,1115.6500000018673,-51.543292844256605
final_near_25pA,35.0,25.0,1115.7500000018676,-51.43181492097306
final_near_25pA,35.0,25.0,1115.850000001868,-51.319858474723844
final_near_25pA,35.0,25.0,1115.9500000018684,-51.207409133128756
final_near_25pA,35.0,25.0,1116.0500000018687,-51.09445438091864
final_near_25pA,35.0,25.0,1116.150000001869,-50.980982866299996
final_near_25pA,35.0,25.0,1116.2500000018695,-50.8669264096703
final_near_25pA,35.0,25.0,1116.3500000018698,-50.75213619249224
final_near_25pA,35.0,25.0,1116.4500000018702,-50.63652074513861
final_near_25pA,35.0,25.0,1116.5500000018706,-50.52002241705954
final_near_25pA,35.0,25.0,1116.650000001871,-50.402599744899256
final_near_25pA,35.0,25.0,1116.7500000018713,-50.284219801652284
final_near_25pA,35.0,25.0,1116.8500000018716,-50.16485342770724
final_near_25pA,35.0,25.0,1116.950000001872,-50.04447309151233
final_near_25pA,35.0,25.0,1117.0500000018724,-49.92303886696268
final_near_25pA,35.0,25.0,1117.1500000018727,-49.800372002679694
final_near_25pA,35.0,25.0,1117.250000001873,-49.67629136754557
final_near_25pA,35.0,25.0,1117.3500000018735,-49.55068186415112
final_near_25pA,35.0,25.0,1117.4500000018738,-49.423456847640836
final_near_25pA,35.0,25.0,1117.5500000018742,-49.29454316943869
final_near_25pA,35.0,25.0,1117.6500000018746,-49.16387358467028
final_near_25pA,35.0,25.0,1117.750000001875,-49.03138192853648
final_near_25pA,35.0,25.0,1117.8500000018753,-48.896972086471784
final_near_25pA,35.0,25.0,1117.9500000018757,-48.76034561305319
final_near_25pA,35.0,25.0,1118.050000001876,-48.62123314166125
final_near_25pA,35.0,25.0,1118.1500000018764,-48.47943907668306
final_near_25pA,35.0,25.0,1118.2500000018767,-48.334795939234795
final_near_25pA,35.0,25.0,1118.350000001877,-48.187146642832275
final_near_25pA,35.0,25.0,1118.4500000018775,-48.036334599436856
final_near_25pA,35.0,25.0,1118.5500000018778,-47.88215771758989
final_near_25pA,35.0,25.0,1118.6500000018782,-47.72412602566538
final_near_25pA,35.0,25.0,1118.7500000018786,-47.56177346488578
final_near_25pA,35.0,25.0,1118.850000001879,-47.3947200082074
final_near_25pA,35.0,25.0,1118.9500000018793,-47.222608435160886
final_near_25pA,35.0,25.0,1119.0500000018797,-47.045078962192214
final_near_25pA,35.0,25.0,1119.15000000188,-46.86170044444154
final_near_25pA,35.0,25.0,1119.2500000018804,-46.671612364043014
final_near_25pA,35.0,25.0,1119.3500000018807,-46.47394767494966
final_near_25pA,35.0,25.0,1119.450000001881,-46.26792297879917
final_near_25pA,35.0,25.0,1119.5500000018815,-46.05274521334374
final_near_25pA,35.0,25.0,1119.6500000018818,-45.82748905790065
final_near_25pA,35.0,25.0,1119.7500000018822,-45.59056172377442
final_near_25pA,35.0,25.0,1119.8500000018826,-45.34028314666753
final_near_25pA,35.0,25.0,1119.950000001883,-45.07499416732701
final_near_25pA,35.0,25.0,1120.0500000018833,-44.792805790822385
final_near_25pA,35.0,25.0,1120.1500000018837,-44.49076396098818
final_near_25pA,35.0,25.0,1120.250000001884,-44.16556753088005
final_near_25pA,35.0,25.0,1120.3500000018844,-43.81367256022065
final_near_25pA,35.0,25.0,1120.4500000018847,-43.429985385607026
final_near_25pA,35.0,25.0,1120.550000001885,-43.008223941933636
final_near_25pA,35.0,25.0,1120.6500000018855,-42.54090480477518
final_near_25pA,35.0,25.0,1120.7500000018858,-42.0174016649707
final_near_25pA,35.0,25.0,1120.8500000018862,-41.424621700790226
final_near_25pA,35.0,25.0,1120.9500000018866,-40.74411993397675
final_near_25pA,35.0,25.0,1121.050000001887,-39.9509184783447
final_near_25pA,35.0,25.0,1121.1500000018873,-39.00960174223567
final_near_25pA,35.0,25.0,1121.2500000018877,-37.8684675313088
final_near_25pA,35.0,25.0,1121.350000001888,-36.449584868561345
final_near_25pA,35.0,25.0,1121.4500000018884,-34.63163011351496
final_near_25pA,35.0,25.0,1121.5500000018887,-32.21882443030714
final_near_25pA,35.0,25.0,1121.650000001889,-28.887756690843485
final_near_25pA,35.0,25.0,1121.7500000018895,-24.111751822911003
final_near_25pA,35.0,25.0,1121.8500000018898,-17.145302114993648
final_near_25pA,35.0,25.0,1121.9500000018902,-7.516886925868999
final_near_25pA,35.0,25.0,1122.0500000018906,3.2647410517848554
final_near_25pA,35.0,25.0,1122.150000001891,11.217892667736825
final_near_25pA,35.0,25.0,1122.2500000018913,13.881821995045023
final_near_25pA,35.0,25.0,1122.3500000018917,11.832389798506169
final_near_25pA,35.0,25.0,1122.450000001892,6.58188994850434
final_near_25pA,35.0,25.0,1122.5500000018924,-0.45511298399611544
final_near_25pA,35.0,25.0,1122.6500000018927,-8.14541252837099
final_near_25pA,35.0,25.0,1122.750000001893,-15.738012528707765
final_near_25pA,35.0,25.0,1122.8500000018935,-22.887262517537817
final_near_25pA,35.0,25.0,1122.9500000018938,-29.566530661091086
final_near_25pA,35.0,25.0,1123.0500000018942,-35.91854483241061
final_near_25pA,35.0,25.0,1123.1500000018946,-42.045585392812384
final_near_25pA,35.0,25.0,1123.250000001895,-47.8254053201391
final_near_25pA,35.0,25.0,1123.3500000018953,-52.9748349859536
final_near_25pA,35.0,25.0,1123.4500000018957,-57.29219749090035
final_near_25pA,35.0,25.0,1123.550000001896,-60.77391798318792
final_near_25pA,35.0,25.0,1123.6500000018964,-63.54800210188771
final_near_25pA,35.0,25.0,1123.7500000018968,-65.7699781288559
final_near_25pA,35.0,25.0,1123.8500000018971,-67.56960696108284
final_near_25pA,35.0,25.0,1123.9500000018975,-69.04179412053583
final_near_25pA,35.0,25.0,1124.0500000018978,-70.25416419580041
final_near_25pA,35.0,25.0,1124.1500000018982,-71.25609373203021
final_near_25pA,35.0,25.0,1124.2500000018986,-72.08503382805702
final_near_25pA,35.0,25.0,1124.350000001899,-72.77032139520136
final_near_25pA,35.0,25.0,1124.4500000018993,-73.33543337854344
final_near_25pA,35.0,25.0,1124.5500000018997,-73.79940263245254
final_near_25pA,35.0,25.0,1124.6500000019,-74.17776967782987
final_near_25pA,35.0,25.0,1124.7500000019004,-74.48331282933637
final_near_25pA,35.0,25.0,1124.8500000019008,-74.72658911570514
final_near_25pA,35.0,25.0,1124.9500000019011,-74.91635012614549
final_near_25pA,35.0,25.0,1125.0500000019015,-75.05989429175584
final_near_25pA,35.0,25.0,1125.1500000019018,-75.16334716977525
final_near_25pA,35.0,25.0,1125.2500000019022,-75.2318733968185
final_near_25pA,35.0,25.0,1125.3500000019026,-75.2698458204701
final_near_25pA,35.0,25.0,1125.450000001903,-75.28098829175151
final_near_25pA,35.0,25.0,1125.5500000019033,-75.26848940027716
final_near_25pA,35.0,25.0,1125.6500000019037,-75.23509393250825
final_near_25pA,35.0,25.0,1125.750000001904,-75.18317672579998
final_near_25pA,35.0,25.0,1125.8500000019044,-75.1148026411018
final_near_25pA,35.0,25.0,1125.9500000019048,-75.03177546173957
final_near_25pA,35.0,25.0,1126.0500000019051,-74.93567815523664
final_near_25pA,35.0,25.0,1126.1500000019055,-74.82790794409912
final_near_25pA,35.0,25.0,1126.2500000019058,-74.70970152958148
final_near_25pA,35.0,25.0,1126.3500000019062,-74.58215637097283
final_near_25pA,35.0,25.0,1126.4500000019066,-74.44624986646987
final_near_25pA,35.0,25.0,1126.550000001907,-74.30285528324178
final_near_25pA,35.0,25.0,1126.6500000019073,-74.15275513017997
final_near_25pA,35.0,25.0,1126.7500000019077,-73.99665245657337
final_near_25pA,35.0,25.0,1126.850000001908,-73.8351812335409
final_near_25pA,35.0,25.0,1126.9500000019084,-73.6689160350508
final_near_25pA,35.0,25.0,1127.0500000019088,-73.49837601297365
final_near_25pA,35.0,25.0,1127.1500000019091,-73.32403099410125
final_near_25pA,35.0,25.0,1127.2500000019095,-73.14630703858842
final_near_25pA,35.0,25.0,1127.3500000019098,-72.96559114861964
final_near_25pA,35.0,25.0,1127.4500000019102,-72.78223630472358
final_near_25pA,35.0,25.0,1127.5500000019106,-72.59656551162
final_near_25pA,35.0,25.0,1127.650000001911,-72.40887273524233
final_near_25pA,35.0,25.0,1127.7500000019113,-72.21942585841288
final_near_25pA,35.0,25.0,1127.8500000019117,-72.02846932918592
final_near_25pA,35.0,25.0,1127.950000001912,-71.83622670754458
final_near_25pA,35.0,25.0,1128.0500000019124,-71.64290379074296
final_near_25pA,35.0,25.0,1128.1500000019128,-71.44868881942747
final_near_25pA,35.0,25.0,1128.2500000019131,-71.25375373139836
final_near_25pA,35.0,25.0,1128.3500000019135,-71.05825577397741
final_near_25pA,35.0,25.0,1128.4500000019138,-70.86233896919921
final_near_25pA,35.0,25.0,1128.5500000019142,-70.66613618373981
final_near_25pA,35.0,25.0,1128.6500000019146,-70.46976936414227
final_near_25pA,35.0,25.0,1128.750000001915,-70.27335001896465
final_near_25pA,35.0,25.0,1128.8500000019153,-70.07698020818485
final_near_25pA,35.0,25.0,1128.9500000019157,-69.88075342756835
final_near_25pA,35.0,25.0,1129.050000001916,-69.68475588418247
final_near_25pA,35.0,25.0,1129.1500000019164,-69.48906687170664
final_near_25pA,35.0,25.0,1129.2500000019168,-69.2937589486968
final_near_25pA,35.0,25.0,1129.3500000019171,-69.09889851184363
final_near_25pA,35.0,25.0,1129.4500000019175,-68.90454632137943
final_near_25pA,35.0,25.0,1129.5500000019179,-68.71075816641712
final_near_25pA,35.0,25.0,1129.6500000019182,-68.51758540971946
final_near_25pA,35.0,25.0,1129.7500000019186,-68.32507512345812
final_near_25pA,35.0,25.0,1129.850000001919,-68.133270350815
final_near_25pA,35.0,25.0,1129.9500000019193,-67.94221040402896
final_near_25pA,35.0,25.0,1130.0500000019197,-67.75193103844413
final_near_25pA,35.0,25.0,1130.15000000192,-67.56246500627638
final_near_25pA,35.0,25.0,1130.2500000019204,-67.37384248903756
final_near_25pA,35.0,25.0,1130.3500000019208,-67.18609108914266
final_near_25pA,35.0,25.0,1130.4500000019211,-66.99923594898138
final_near_25pA,35.0,25.0,1130.5500000019215,-66.81329969531546
final_near_25pA,35.0,25.0,1130.6500000019219,-66.6283024115324
final_near_25pA,35.0,25.0,1130.7500000019222,-66.44426285951847
final_near_25pA,35.0,25.0,1130.8500000019226,-66.26119831571219
final_near_25pA,35.0,25.0,1130.950000001923,-66.07912448502525
final_near_25pA,35.0,25.0,1131.0500000019233,-65.89805546830345
final_near_25pA,35.0,25.0,1131.1500000019237,-65.71800288928111
final_near_25pA,35.0,25.0,1131.250000001924,-65.5389773106775
final_near_25pA,35.0,25.0,1131.3500000019244,-65.36098888915153
final_near_25pA,35.0,25.0,1131.4500000019248,-65.18404694213721
final_near_25pA,35.0,25.0,1131.5500000019251,-65.00815982932397
final_near_25pA,35.0,25.0,1131.6500000019255,-64.83333438068344
final_near_25pA,35.0,25.0,1131.7500000019259,-64.65957486476485
final_near_25pA,35.0,25.0,1131.8500000019262,-64.48688595055272
final_near_25pA,35.0,25.0,1131.9500000019266,-64.31527237348168
final_near_25pA,35.0,25.0,1132.050000001927,-64.14473845561898
final_near_25pA,35.0,25.0,1132.1500000019273,-63.975287949540174
final_near_25pA,35.0,25.0,1132.2500000019277,-63.80692254788475
final_near_25pA,35.0,25.0,1132.350000001928,-63.63964147775282
final_near_25pA,35.0,25.0,1132.4500000019284,-63.473445365061295
final_near_25pA,35.0,25.0,1132.5500000019288,-63.30833535068097
final_near_25pA,35.0,25.0,1132.6500000019291,-63.1443124958598
final_near_25pA,35.0,25.0,1132.7500000019295,-62.98137756241714
final_near_25pA,35.0,25.0,1132.8500000019299,-62.81952897630483
final_near_25pA,35.0,25.0,1132.9500000019302,-62.65876173328218
final_near_25pA,35.0,25.0,1133.0500000019306,-62.49907312385768
final_near_25pA,35.0,25.0,1133.150000001931,-62.34046160022772
final_near_25pA,35.0,25.0,1133.2500000019313,-62.182925902893096
final_near_25pA,35.0,25.0,1133.3500000019317,-62.026464710338054
final_near_25pA,35.0,25.0,1133.450000001932,-61.87107529362404
final_near_25pA,35.0,25.0,1133.5500000019324,-61.716748885601476
final_near_25pA,35.0,25.0,1133.6500000019328,-61.56347882396748
final_near_25pA,35.0,25.0,1133.7500000019331,-61.411260951507046
final_near_25pA,35.0,25.0,1133.8500000019335,-61.26009202756882
final_near_25pA,35.0,25.0,1133.9500000019339,-61.10996907103882
final_near_25pA,35.0,25.0,1134.0500000019342,-60.960889082948526
final_near_25pA,35.0,25.0,1134.1500000019346,-60.81284364732152
final_near_25pA,35.0,25.0,1134.250000001935,-60.66581972924787
final_near_25pA,35.0,25.0,1134.3500000019353,-60.5198093032334
final_near_25pA,35.0,25.0,1134.4500000019357,-60.37480673088852
final_near_25pA,35.0,25.0,1134.550000001936,-60.23080734401764
final_near_25pA,35.0,25.0,1134.6500000019364,-60.08780681856271
final_near_25pA,35.0,25.0,1134.7500000019368,-59.945800686399565
final_near_25pA,35.0,25.0,1134.8500000019371,-59.80477583721541
